timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-03-01T18:24:10.845894+00:00,Avengers Compound,Clean Water (L),1042.24,5.5,False
2026-03-01T18:24:10.845894+00:00,Avengers Compound,Medical Kits,294.58,82.56,False
2026-03-01T18:24:10.845894+00:00,Avengers Compound,Pym Particles,232.72,2.82,False
2026-03-01T18:24:10.845894+00:00,Avengers Compound,Vibranium (kg),221.16,2.1875,False
2026-03-01T18:24:10.845894+00:00,New Asgard,Arc Reactor Cores,421.19,4.27,False
2026-03-01T18:24:10.845894+00:00,New Asgard,Clean Water (L),2446.97,5.89,False
2026-03-01T18:24:10.845894+00:00,New Asgard,Medical Kits,309.09,9.4,False
2026-03-01T18:24:10.845894+00:00,New Asgard,Pym Particles,211.16,2.6,False
2026-03-01T18:24:10.845894+00:00,New Asgard,Vibranium (kg),175.43,1.76,False
2026-03-01T18:24:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,435.97,4.41,False
2026-03-01T18:24:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2777.67,6.69,False
2026-03-01T18:24:10.845894+00:00,Sanctum Sanctorum,Medical Kits,372.91,4.2,False
2026-03-01T18:24:10.845894+00:00,Sanctum Sanctorum,Pym Particles,200.78,3.11,False
2026-03-01T18:24:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),210.53,2.14,False
2026-03-01T18:24:10.845894+00:00,Sokovia,Arc Reactor Cores,479.84,4.85,False
2026-03-01T18:24:10.845894+00:00,Sokovia,Clean Water (L),1764.73,5.66,False
2026-03-01T18:24:10.845894+00:00,Sokovia,Medical Kits,288.13,19.75,False
2026-03-01T18:24:10.845894+00:00,Sokovia,Pym Particles,252.36,6.12,False
2026-03-01T18:24:10.845894+00:00,Sokovia,Vibranium (kg),226.71,2.26,False
2026-03-01T18:24:10.845894+00:00,Wakanda,Arc Reactor Cores,456.05,4.62,False
2026-03-01T18:24:10.845894+00:00,Wakanda,Clean Water (L),2664.6,6.41,False
2026-03-01T18:24:10.845894+00:00,Wakanda,Medical Kits,439.63,4.98,False
2026-03-01T18:24:10.845894+00:00,Wakanda,Pym Particles,268.65,3.23,False
2026-03-01T18:24:10.845894+00:00,Wakanda,Vibranium (kg),131.03,1.73,False
2026-03-01T18:29:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,1207.44,False
2026-03-01T18:29:10.845894+00:00,Avengers Compound,Clean Water (L),1042.73,5.5,False
2026-03-01T18:29:10.845894+00:00,Avengers Compound,Medical Kits,287.84,82.56,False
2026-03-01T18:29:10.845894+00:00,Avengers Compound,Pym Particles,232.67,2.82,False
2026-03-01T18:29:10.845894+00:00,Avengers Compound,Vibranium (kg),220.11,2.1875,False
2026-03-01T18:29:10.845894+00:00,New Asgard,Arc Reactor Cores,421.65,4.27,False
2026-03-01T18:29:10.845894+00:00,New Asgard,Clean Water (L),2446.16,5.89,False
2026-03-01T18:29:10.845894+00:00,New Asgard,Medical Kits,309.04,9.4,False
2026-03-01T18:29:10.845894+00:00,New Asgard,Pym Particles,210.35,2.6,False
2026-03-01T18:29:10.845894+00:00,New Asgard,Vibranium (kg),175.57,1.76,False
2026-03-01T18:29:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,435.18,4.41,False
2026-03-01T18:29:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2776.84,6.69,False
2026-03-01T18:29:10.845894+00:00,Sanctum Sanctorum,Medical Kits,371.83,4.2,False
2026-03-01T18:29:10.845894+00:00,Sanctum Sanctorum,Pym Particles,201.07,3.11,False
2026-03-01T18:29:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),209.92,2.14,False
2026-03-01T18:29:10.845894+00:00,Sokovia,Arc Reactor Cores,480.36,4.85,False
2026-03-01T18:29:10.845894+00:00,Sokovia,Clean Water (L),1763.27,5.66,False
2026-03-01T18:29:10.845894+00:00,Sokovia,Medical Kits,286.42,19.75,False
2026-03-01T18:29:10.845894+00:00,Sokovia,Pym Particles,251.83,6.12,False
2026-03-01T18:29:10.845894+00:00,Sokovia,Vibranium (kg),226.71,2.26,False
2026-03-01T18:29:10.845894+00:00,Wakanda,Arc Reactor Cores,455.11,4.62,False
2026-03-01T18:29:10.845894+00:00,Wakanda,Clean Water (L),2664.9,6.41,False
2026-03-01T18:29:10.845894+00:00,Wakanda,Medical Kits,438.71,4.98,False
2026-03-01T18:29:10.845894+00:00,Wakanda,Pym Particles,268.32,3.23,False
2026-03-01T18:29:10.845894+00:00,Wakanda,Vibranium (kg),130.24,1.73,False
2026-03-01T18:34:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,482.976,False
2026-03-01T18:34:10.845894+00:00,Avengers Compound,Clean Water (L),1041.53,5.5,False
2026-03-01T18:34:10.845894+00:00,Avengers Compound,Medical Kits,285.71,24.768,False
2026-03-01T18:34:10.845894+00:00,Avengers Compound,Pym Particles,232.73,2.82,False
2026-03-01T18:34:10.845894+00:00,Avengers Compound,Vibranium (kg),220.64,2.1875,False
2026-03-01T18:34:10.845894+00:00,New Asgard,Arc Reactor Cores,420.5,4.27,False
2026-03-01T18:34:10.845894+00:00,New Asgard,Clean Water (L),2446.66,5.89,False
2026-03-01T18:34:10.845894+00:00,New Asgard,Medical Kits,308.4,9.4,False
2026-03-01T18:34:10.845894+00:00,New Asgard,Pym Particles,210.1,2.6,False
2026-03-01T18:34:10.845894+00:00,New Asgard,Vibranium (kg),174.56,1.76,False
2026-03-01T18:34:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,435.75,4.41,False
2026-03-01T18:34:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2776.09,6.69,False
2026-03-01T18:34:10.845894+00:00,Sanctum Sanctorum,Medical Kits,371.85,4.2,False
2026-03-01T18:34:10.845894+00:00,Sanctum Sanctorum,Pym Particles,200.34,3.11,False
2026-03-01T18:34:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),210.54,2.14,False
2026-03-01T18:34:10.845894+00:00,Sokovia,Arc Reactor Cores,480.63,4.85,False
2026-03-01T18:34:10.845894+00:00,Sokovia,Clean Water (L),1762.15,5.66,False
2026-03-01T18:34:10.845894+00:00,Sokovia,Medical Kits,286.3,9.875,False
2026-03-01T18:34:10.845894+00:00,Sokovia,Pym Particles,251.23,6.12,False
2026-03-01T18:34:10.845894+00:00,Sokovia,Vibranium (kg),225.85,2.26,False
2026-03-01T18:34:10.845894+00:00,Wakanda,Arc Reactor Cores,454.44,4.62,False
2026-03-01T18:34:10.845894+00:00,Wakanda,Clean Water (L),2665.3,6.41,False
2026-03-01T18:34:10.845894+00:00,Wakanda,Medical Kits,438.84,4.98,False
2026-03-01T18:34:10.845894+00:00,Wakanda,Pym Particles,268.15,3.23,False
2026-03-01T18:34:10.845894+00:00,Wakanda,Vibranium (kg),129.35,1.73,False
2026-03-01T18:39:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,482.976,False
2026-03-01T18:39:10.845894+00:00,Avengers Compound,Clean Water (L),1040.56,5.5,False
2026-03-01T18:39:10.845894+00:00,Avengers Compound,Medical Kits,283.57,24.768,False
2026-03-01T18:39:10.845894+00:00,Avengers Compound,Pym Particles,231.65,2.82,False
2026-03-01T18:39:10.845894+00:00,Avengers Compound,Vibranium (kg),221.25,2.1875,False
2026-03-01T18:39:10.845894+00:00,New Asgard,Arc Reactor Cores,419.53,4.27,False
2026-03-01T18:39:10.845894+00:00,New Asgard,Clean Water (L),2446.46,5.89,False
2026-03-01T18:39:10.845894+00:00,New Asgard,Medical Kits,306.92,9.4,False
2026-03-01T18:39:10.845894+00:00,New Asgard,Pym Particles,210.47,2.6,False
2026-03-01T18:39:10.845894+00:00,New Asgard,Vibranium (kg),173.63,1.76,False
2026-03-01T18:39:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,435.67,4.41,False
2026-03-01T18:39:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2776.52,6.69,False
2026-03-01T18:39:10.845894+00:00,Sanctum Sanctorum,Medical Kits,371.79,4.2,False
2026-03-01T18:39:10.845894+00:00,Sanctum Sanctorum,Pym Particles,199.2,3.11,False
2026-03-01T18:39:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),210.33,2.14,False
2026-03-01T18:39:10.845894+00:00,Sokovia,Arc Reactor Cores,480.21,4.85,False
2026-03-01T18:39:10.845894+00:00,Sokovia,Clean Water (L),1760.74,5.66,False
2026-03-01T18:39:10.845894+00:00,Sokovia,Medical Kits,285.09,9.875,False
2026-03-01T18:39:10.845894+00:00,Sokovia,Pym Particles,250.31,6.12,False
2026-03-01T18:39:10.845894+00:00,Sokovia,Vibranium (kg),226.62,2.26,False
2026-03-01T18:39:10.845894+00:00,Wakanda,Arc Reactor Cores,453.11,4.62,False
2026-03-01T18:39:10.845894+00:00,Wakanda,Clean Water (L),2665.04,6.41,False
2026-03-01T18:39:10.845894+00:00,Wakanda,Medical Kits,438.54,4.98,False
2026-03-01T18:39:10.845894+00:00,Wakanda,Pym Particles,268.08,3.23,False
2026-03-01T18:39:10.845894+00:00,Wakanda,Vibranium (kg),128.88,1.73,False
2026-03-01T18:44:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,482.976,False
2026-03-01T18:44:10.845894+00:00,Avengers Compound,Clean Water (L),1340.56,5.5,False
2026-03-01T18:44:10.845894+00:00,Avengers Compound,Medical Kits,282.23,24.768,False
2026-03-01T18:44:10.845894+00:00,Avengers Compound,Pym Particles,231.64,2.82,False
2026-03-01T18:44:10.845894+00:00,Avengers Compound,Vibranium (kg),220.73,2.1875,False
2026-03-01T18:44:10.845894+00:00,New Asgard,Arc Reactor Cores,418.38,4.27,False
2026-03-01T18:44:10.845894+00:00,New Asgard,Clean Water (L),2445.82,5.89,False
2026-03-01T18:44:10.845894+00:00,New Asgard,Medical Kits,305.85,9.4,False
2026-03-01T18:44:10.845894+00:00,New Asgard,Pym Particles,210.92,2.6,False
2026-03-01T18:44:10.845894+00:00,New Asgard,Vibranium (kg),172.57,1.76,False
2026-03-01T18:44:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,436.03,4.41,False
2026-03-01T18:44:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2775.84,6.69,False
2026-03-01T18:44:10.845894+00:00,Sanctum Sanctorum,Medical Kits,370.51,4.2,False
2026-03-01T18:44:10.845894+00:00,Sanctum Sanctorum,Pym Particles,248.22,3.11,False
2026-03-01T18:44:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),209.49,2.14,False
2026-03-01T18:44:10.845894+00:00,Sokovia,Arc Reactor Cores,478.9,4.85,False
2026-03-01T18:44:10.845894+00:00,Sokovia,Clean Water (L),1761.18,5.66,False
2026-03-01T18:44:10.845894+00:00,Sokovia,Medical Kits,284.91,9.875,False
2026-03-01T18:44:10.845894+00:00,Sokovia,Pym Particles,249.99,6.12,False
2026-03-01T18:44:10.845894+00:00,Sokovia,Vibranium (kg),225.51,2.26,False
2026-03-01T18:44:10.845894+00:00,Wakanda,Arc Reactor Cores,452.94,4.62,False
2026-03-01T18:44:10.845894+00:00,Wakanda,Clean Water (L),2665.06,6.41,False
2026-03-01T18:44:10.845894+00:00,Wakanda,Medical Kits,438.04,4.98,False
2026-03-01T18:44:10.845894+00:00,Wakanda,Pym Particles,266.83,3.23,False
2026-03-01T18:44:10.845894+00:00,Wakanda,Vibranium (kg),127.85,1.73,False
2026-03-01T18:49:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,482.976,False
2026-03-01T18:49:10.845894+00:00,Avengers Compound,Clean Water (L),1340.94,5.5,False
2026-03-01T18:49:10.845894+00:00,Avengers Compound,Medical Kits,279.94,24.768,False
2026-03-01T18:49:10.845894+00:00,Avengers Compound,Pym Particles,230.63,2.82,False
2026-03-01T18:49:10.845894+00:00,Avengers Compound,Vibranium (kg),221.07,2.1875,False
2026-03-01T18:49:10.845894+00:00,New Asgard,Arc Reactor Cores,417.66,4.27,False
2026-03-01T18:49:10.845894+00:00,New Asgard,Clean Water (L),2444.61,5.89,False
2026-03-01T18:49:10.845894+00:00,New Asgard,Medical Kits,305.38,9.4,False
2026-03-01T18:49:10.845894+00:00,New Asgard,Pym Particles,209.86,2.6,False
2026-03-01T18:49:10.845894+00:00,New Asgard,Vibranium (kg),172.63,1.76,False
2026-03-01T18:49:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,435.46,4.41,False
2026-03-01T18:49:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2774.9,6.69,False
2026-03-01T18:49:10.845894+00:00,Sanctum Sanctorum,Medical Kits,369.33,4.2,False
2026-03-01T18:49:10.845894+00:00,Sanctum Sanctorum,Pym Particles,248.47,3.11,False
2026-03-01T18:49:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),209.69,2.14,False
2026-03-01T18:49:10.845894+00:00,Sokovia,Arc Reactor Cores,477.84,4.85,False
2026-03-01T18:49:10.845894+00:00,Sokovia,Clean Water (L),1761.03,5.66,False
2026-03-01T18:49:10.845894+00:00,Sokovia,Medical Kits,284.98,9.875,False
2026-03-01T18:49:10.845894+00:00,Sokovia,Pym Particles,248.57,6.12,False
2026-03-01T18:49:10.845894+00:00,Sokovia,Vibranium (kg),225.0,2.26,False
2026-03-01T18:49:10.845894+00:00,Wakanda,Arc Reactor Cores,452.18,4.62,False
2026-03-01T18:49:10.845894+00:00,Wakanda,Clean Water (L),2665.0,6.41,False
2026-03-01T18:49:10.845894+00:00,Wakanda,Medical Kits,437.78,4.98,False
2026-03-01T18:49:10.845894+00:00,Wakanda,Pym Particles,267.4,3.23,False
2026-03-01T18:49:10.845894+00:00,Wakanda,Vibranium (kg),127.64,1.73,False
2026-03-01T18:54:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,96.5952,False
2026-03-01T18:54:10.845894+00:00,Avengers Compound,Clean Water (L),1341.04,5.5,False
2026-03-01T18:54:10.845894+00:00,Avengers Compound,Medical Kits,280.17,3.7152,False
2026-03-01T18:54:10.845894+00:00,Avengers Compound,Pym Particles,230.12,2.82,False
2026-03-01T18:54:10.845894+00:00,Avengers Compound,Vibranium (kg),220.86,2.1875,False
2026-03-01T18:54:10.845894+00:00,New Asgard,Arc Reactor Cores,416.46,4.27,False
2026-03-01T18:54:10.845894+00:00,New Asgard,Clean Water (L),2444.88,5.89,False
2026-03-01T18:54:10.845894+00:00,New Asgard,Medical Kits,304.52,9.4,False
2026-03-01T18:54:10.845894+00:00,New Asgard,Pym Particles,208.74,2.6,False
2026-03-01T18:54:10.845894+00:00,New Asgard,Vibranium (kg),172.56,1.76,False
2026-03-01T18:54:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,434.99,4.41,False
2026-03-01T18:54:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2773.98,6.69,False
2026-03-01T18:54:10.845894+00:00,Sanctum Sanctorum,Medical Kits,368.65,4.2,False
2026-03-01T18:54:10.845894+00:00,Sanctum Sanctorum,Pym Particles,247.63,3.11,False
2026-03-01T18:54:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),209.84,2.14,False
2026-03-01T18:54:10.845894+00:00,Sokovia,Arc Reactor Cores,477.88,4.85,False
2026-03-01T18:54:10.845894+00:00,Sokovia,Clean Water (L),1910.21,5.66,False
2026-03-01T18:54:10.845894+00:00,Sokovia,Medical Kits,283.98,9.875,False
2026-03-01T18:54:10.845894+00:00,Sokovia,Pym Particles,247.25,6.12,False
2026-03-01T18:54:10.845894+00:00,Sokovia,Vibranium (kg),223.92,2.26,False
2026-03-01T18:54:10.845894+00:00,Wakanda,Arc Reactor Cores,451.48,4.62,False
2026-03-01T18:54:10.845894+00:00,Wakanda,Clean Water (L),2664.5,6.41,False
2026-03-01T18:54:10.845894+00:00,Wakanda,Medical Kits,438.17,4.98,False
2026-03-01T18:54:10.845894+00:00,Wakanda,Pym Particles,267.86,3.23,False
2026-03-01T18:54:10.845894+00:00,Wakanda,Vibranium (kg),127.25,1.73,False
2026-03-01T18:59:10.845894+00:00,Avengers Compound,Arc Reactor Cores,0.0,96.5952,False
2026-03-01T18:59:10.845894+00:00,Avengers Compound,Clean Water (L),1339.71,5.5,False
2026-03-01T18:59:10.845894+00:00,Avengers Compound,Medical Kits,280.48,3.7152,False
2026-03-01T18:59:10.845894+00:00,Avengers Compound,Pym Particles,229.98,2.82,False
2026-03-01T18:59:10.845894+00:00,Avengers Compound,Vibranium (kg),220.27,2.1875,False
2026-03-01T18:59:10.845894+00:00,New Asgard,Arc Reactor Cores,416.17,4.27,False
2026-03-01T18:59:10.845894+00:00,New Asgard,Clean Water (L),2445.22,5.89,False
2026-03-01T18:59:10.845894+00:00,New Asgard,Medical Kits,303.64,9.4,False
2026-03-01T18:59:10.845894+00:00,New Asgard,Pym Particles,208.33,2.6,False
2026-03-01T18:59:10.845894+00:00,New Asgard,Vibranium (kg),173.23,1.76,False
2026-03-01T18:59:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,434.5,4.41,False
2026-03-01T18:59:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2773.45,6.69,False
2026-03-01T18:59:10.845894+00:00,Sanctum Sanctorum,Medical Kits,368.25,4.2,False
2026-03-01T18:59:10.845894+00:00,Sanctum Sanctorum,Pym Particles,247.71,3.11,False
2026-03-01T18:59:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),210.21,2.14,False
2026-03-01T18:59:10.845894+00:00,Sokovia,Arc Reactor Cores,476.85,4.85,False
2026-03-01T18:59:10.845894+00:00,Sokovia,Clean Water (L),1910.27,5.66,False
2026-03-01T18:59:10.845894+00:00,Sokovia,Medical Kits,283.97,9.875,False
2026-03-01T18:59:10.845894+00:00,Sokovia,Pym Particles,246.87,6.12,False
2026-03-01T18:59:10.845894+00:00,Sokovia,Vibranium (kg),222.86,2.26,False
2026-03-01T18:59:10.845894+00:00,Wakanda,Arc Reactor Cores,451.05,4.62,False
2026-03-01T18:59:10.845894+00:00,Wakanda,Clean Water (L),2663.02,6.41,False
2026-03-01T18:59:10.845894+00:00,Wakanda,Medical Kits,437.25,4.98,False
2026-03-01T18:59:10.845894+00:00,Wakanda,Pym Particles,266.89,3.23,False
2026-03-01T18:59:10.845894+00:00,Wakanda,Vibranium (kg),126.42,1.73,False
2026-03-01T19:04:10.845894+00:00,Avengers Compound,Arc Reactor Cores,72.3,96.5952,False
2026-03-01T19:04:10.845894+00:00,Avengers Compound,Clean Water (L),1339.97,5.5,False
2026-03-01T19:04:10.845894+00:00,Avengers Compound,Medical Kits,279.66,3.7152,False
2026-03-01T19:04:10.845894+00:00,Avengers Compound,Pym Particles,269.76,2.82,False
2026-03-01T19:04:10.845894+00:00,Avengers Compound,Vibranium (kg),219.8,2.1875,False
2026-03-01T19:04:10.845894+00:00,New Asgard,Arc Reactor Cores,416.66,4.27,False
2026-03-01T19:04:10.845894+00:00,New Asgard,Clean Water (L),2444.54,5.89,False
2026-03-01T19:04:10.845894+00:00,New Asgard,Medical Kits,302.16,9.4,False
2026-03-01T19:04:10.845894+00:00,New Asgard,Pym Particles,208.06,2.6,False
2026-03-01T19:04:10.845894+00:00,New Asgard,Vibranium (kg),172.75,1.76,False
2026-03-01T19:04:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,433.73,4.41,False
2026-03-01T19:04:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2772.41,6.69,False
2026-03-01T19:04:10.845894+00:00,Sanctum Sanctorum,Medical Kits,368.43,4.2,False
2026-03-01T19:04:10.845894+00:00,Sanctum Sanctorum,Pym Particles,247.26,3.11,False
2026-03-01T19:04:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),209.76,2.14,False
2026-03-01T19:04:10.845894+00:00,Sokovia,Arc Reactor Cores,476.31,4.85,False
2026-03-01T19:04:10.845894+00:00,Sokovia,Clean Water (L),1909.14,5.66,False
2026-03-01T19:04:10.845894+00:00,Sokovia,Medical Kits,283.34,9.875,False
2026-03-01T19:04:10.845894+00:00,Sokovia,Pym Particles,247.01,6.12,False
2026-03-01T19:04:10.845894+00:00,Sokovia,Vibranium (kg),222.21,2.26,False
2026-03-01T19:04:10.845894+00:00,Wakanda,Arc Reactor Cores,449.82,4.62,False
2026-03-01T19:04:10.845894+00:00,Wakanda,Clean Water (L),2662.04,6.41,False
2026-03-01T19:04:10.845894+00:00,Wakanda,Medical Kits,435.96,4.98,False
2026-03-01T19:04:10.845894+00:00,Wakanda,Pym Particles,267.58,3.23,False
2026-03-01T19:04:10.845894+00:00,Wakanda,Vibranium (kg),126.4,1.73,False
2026-03-01T19:09:10.845894+00:00,Avengers Compound,Arc Reactor Cores,64.23,96.5952,False
2026-03-01T19:09:10.845894+00:00,Avengers Compound,Clean Water (L),1339.91,5.5,False
2026-03-01T19:09:10.845894+00:00,Avengers Compound,Medical Kits,279.89,3.7152,False
2026-03-01T19:09:10.845894+00:00,Avengers Compound,Pym Particles,270.03,2.82,False
2026-03-01T19:09:10.845894+00:00,Avengers Compound,Vibranium (kg),219.68,2.1875,False
2026-03-01T19:09:10.845894+00:00,New Asgard,Arc Reactor Cores,416.0,4.27,False
2026-03-01T19:09:10.845894+00:00,New Asgard,Clean Water (L),2444.58,5.89,False
2026-03-01T19:09:10.845894+00:00,New Asgard,Medical Kits,301.93,9.4,False
2026-03-01T19:09:10.845894+00:00,New Asgard,Pym Particles,208.03,2.6,False
2026-03-01T19:09:10.845894+00:00,New Asgard,Vibranium (kg),173.47,1.76,False
2026-03-01T19:09:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,433.97,4.41,False
2026-03-01T19:09:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2772.17,6.69,False
2026-03-01T19:09:10.845894+00:00,Sanctum Sanctorum,Medical Kits,367.54,4.2,False
2026-03-01T19:09:10.845894+00:00,Sanctum Sanctorum,Pym Particles,247.73,3.11,False
2026-03-01T19:09:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),208.62,2.14,False
2026-03-01T19:09:10.845894+00:00,Sokovia,Arc Reactor Cores,476.02,4.85,False
2026-03-01T19:09:10.845894+00:00,Sokovia,Clean Water (L),1909.58,5.66,False
2026-03-01T19:09:10.845894+00:00,Sokovia,Medical Kits,283.09,9.875,False
2026-03-01T19:09:10.845894+00:00,Sokovia,Pym Particles,247.16,6.12,False
2026-03-01T19:09:10.845894+00:00,Sokovia,Vibranium (kg),221.41,2.26,False
2026-03-01T19:09:10.845894+00:00,Wakanda,Arc Reactor Cores,448.74,4.62,False
2026-03-01T19:09:10.845894+00:00,Wakanda,Clean Water (L),2661.02,6.41,False
2026-03-01T19:09:10.845894+00:00,Wakanda,Medical Kits,435.75,4.98,False
2026-03-01T19:09:10.845894+00:00,Wakanda,Pym Particles,267.22,3.23,False
2026-03-01T19:09:10.845894+00:00,Wakanda,Vibranium (kg),127.04,1.73,False
2026-03-01T19:14:10.845894+00:00,Avengers Compound,Arc Reactor Cores,55.51,96.5952,False
2026-03-01T19:14:10.845894+00:00,Avengers Compound,Clean Water (L),1338.96,5.5,False
2026-03-01T19:14:10.845894+00:00,Avengers Compound,Medical Kits,280.12,3.7152,False
2026-03-01T19:14:10.845894+00:00,Avengers Compound,Pym Particles,269.72,2.82,False
2026-03-01T19:14:10.845894+00:00,Avengers Compound,Vibranium (kg),220.09,2.1875,False
2026-03-01T19:14:10.845894+00:00,New Asgard,Arc Reactor Cores,416.16,4.27,False
2026-03-01T19:14:10.845894+00:00,New Asgard,Clean Water (L),2443.54,5.89,False
2026-03-01T19:14:10.845894+00:00,New Asgard,Medical Kits,300.29,9.4,False
2026-03-01T19:14:10.845894+00:00,New Asgard,Pym Particles,208.48,2.6,False
2026-03-01T19:14:10.845894+00:00,New Asgard,Vibranium (kg),172.46,1.76,False
2026-03-01T19:14:10.845894+00:00,Sanctum Sanctorum,Arc Reactor Cores,432.71,4.41,False
2026-03-01T19:14:10.845894+00:00,Sanctum Sanctorum,Clean Water (L),2771.49,6.69,False
2026-03-01T19:14:10.845894+00:00,Sanctum Sanctorum,Medical Kits,367.11,4.2,False
2026-03-01T19:14:10.845894+00:00,Sanctum Sanctorum,Pym Particles,247.19,3.11,False
2026-03-01T19:14:10.845894+00:00,Sanctum Sanctorum,Vibranium (kg),208.9,2.14,False
2026-03-01T19:14:10.845894+00:00,Sokovia,Arc Reactor Cores,474.82,4.85,False
2026-03-01T19:14:10.845894+00:00,Sokovia,Clean Water (L),1908.98,5.66,False
2026-03-01T19:14:10.845894+00:00,Sokovia,Medical Kits,281.97,9.875,False
2026-03-01T19:14:10.845894+00:00,Sokovia,Pym Particles,247.09,6.12,False
2026-03-01T19:14:10.845894+00:00,Sokovia,Vibranium (kg),220.38,2.26,False
2026-03-01T19:14:10.845894+00:00,Wakanda,Arc Reactor Cores,448.21,4.62,False
2026-03-01T19:14:10.845894+00:00,Wakanda,Clean Water (L),2660.19,6.41,False
2026-03-01T19:14:10.845894+00:00,Wakanda,Medical Kits,434.96,4.98,False
2026-03-01T19:14:10.845894+00:00,Wakanda,Pym Particles,266.82,3.23,False
2026-03-01T19:14:10.845894+00:00,Wakanda,Vibranium (kg),126.66,1.73,False
