timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-06T03:00:00,Avengers Compound,Clean Water (L),246324.875,52.5224,False
2026-01-06T04:00:00,Avengers Compound,Clean Water (L),246267.036,57.8382,False
2026-01-06T05:00:00,Avengers Compound,Clean Water (L),246212.302,54.7347,False
2026-01-06T06:00:00,Avengers Compound,Clean Water (L),246153.946,58.3562,False
2026-01-06T07:00:00,Avengers Compound,Clean Water (L),246090.143,63.8024,False
2026-01-06T08:00:00,Avengers Compound,Clean Water (L),246023.605,66.5383,False
2026-01-06T09:00:00,Avengers Compound,Clean Water (L),245948.743,74.8614,False
2026-01-06T10:00:00,Avengers Compound,Clean Water (L),245878.785,69.9586,False
2026-01-06T11:00:00,Avengers Compound,Clean Water (L),245799.777,79.0078,False
2026-01-06T12:00:00,Avengers Compound,Clean Water (L),245720.445,79.3323,False
2026-01-06T13:00:00,Avengers Compound,Clean Water (L),245640.05,80.3951,False
2026-01-06T14:00:00,Avengers Compound,Clean Water (L),245559.364,80.6856,False
2026-01-06T15:00:00,Avengers Compound,Clean Water (L),245483.87,75.4943,False
2026-01-06T16:00:00,Avengers Compound,Clean Water (L),245406.617,77.2527,False
2026-01-06T17:00:00,Avengers Compound,Clean Water (L),245334.876,71.7413,False
2026-01-06T18:00:00,Avengers Compound,Clean Water (L),245263.698,71.1778,False
2026-01-06T19:00:00,Avengers Compound,Clean Water (L),245194.186,69.5118,False
2026-01-06T20:00:00,Avengers Compound,Clean Water (L),245132.83,61.3562,False
2026-01-06T21:00:00,Avengers Compound,Clean Water (L),245074.224,58.6062,False
2026-01-06T22:00:00,Avengers Compound,Clean Water (L),245021.59,52.634,False
2026-01-06T23:00:00,Avengers Compound,Clean Water (L),244970.788,50.8018,False
2026-01-07T00:00:00,Avengers Compound,Clean Water (L),244916.966,53.822,False
2026-01-07T01:00:00,Avengers Compound,Clean Water (L),244867.772,49.1941,False
2026-01-07T02:00:00,Avengers Compound,Clean Water (L),244815.334,52.4384,False
2026-01-07T03:00:00,Avengers Compound,Clean Water (L),244760.126,55.2073,False
2026-01-07T04:00:00,Avengers Compound,Clean Water (L),244708.044,52.0826,False
2026-01-07T05:00:00,Avengers Compound,Clean Water (L),244650.27,57.7736,False
2026-01-07T06:00:00,Avengers Compound,Clean Water (L),244589.788,60.4819,False
2026-01-07T07:00:00,Avengers Compound,Clean Water (L),244525.322,64.4659,False
2026-01-07T08:00:00,Avengers Compound,Clean Water (L),244452.529,72.7929,False
2026-01-07T09:00:00,Avengers Compound,Clean Water (L),244385.17,67.359,False
2026-01-07T10:00:00,Avengers Compound,Clean Water (L),244307.597,77.5736,False
2026-01-07T11:00:00,Avengers Compound,Clean Water (L),244229.706,77.8909,False
2026-01-07T12:00:00,Avengers Compound,Clean Water (L),244147.483,82.2231,False
2026-01-07T13:00:00,Avengers Compound,Clean Water (L),244068.759,78.7234,False
2026-01-07T14:00:00,Avengers Compound,Clean Water (L),243986.354,82.4049,False
2026-01-07T15:00:00,Avengers Compound,Clean Water (L),243906.111,80.243,False
2026-01-07T16:00:00,Avengers Compound,Clean Water (L),243827.379,78.732,False
2026-01-07T17:00:00,Avengers Compound,Clean Water (L),243759.649,67.7304,False
2026-01-07T18:00:00,Avengers Compound,Clean Water (L),243687.761,71.888,False
2026-01-07T19:00:00,Avengers Compound,Clean Water (L),243624.918,62.8431,False
2026-01-07T20:00:00,Avengers Compound,Clean Water (L),243563.169,61.7487,False
2026-01-07T21:00:00,Avengers Compound,Clean Water (L),243505.065,58.1047,False
2026-01-07T22:00:00,Avengers Compound,Clean Water (L),243449.902,55.1629,False
2026-01-07T23:00:00,Avengers Compound,Clean Water (L),243398.221,51.6808,False
2026-01-08T00:00:00,Avengers Compound,Clean Water (L),243344.284,53.9369,False
2026-01-08T01:00:00,Avengers Compound,Clean Water (L),243298.243,46.0408,False
2026-01-08T02:00:00,Avengers Compound,Clean Water (L),243247.313,50.9305,False
2026-01-08T03:00:00,Avengers Compound,Clean Water (L),243194.885,52.4276,False
2026-01-08T04:00:00,Avengers Compound,Clean Water (L),243140.507,54.378,False
2026-01-08T05:00:00,Avengers Compound,Clean Water (L),243082.861,57.6461,False
2026-01-08T06:00:00,Avengers Compound,Clean Water (L),243022.842,60.0185,False
2026-01-08T07:00:00,Avengers Compound,Clean Water (L),242954.533,68.3098,False
2026-01-08T08:00:00,Avengers Compound,Clean Water (L),242880.776,73.7562,False
2026-01-08T09:00:00,Avengers Compound,Clean Water (L),242803.857,76.9196,False
2026-01-08T10:00:00,Avengers Compound,Clean Water (L),242727.398,76.4587,False
2026-01-08T11:00:00,Avengers Compound,Clean Water (L),242654.301,73.0974,False
2026-01-08T12:00:00,Avengers Compound,Clean Water (L),242577.594,76.7067,False
2026-01-08T13:00:00,Avengers Compound,Clean Water (L),242499.153,78.4409,False
2026-01-08T14:00:00,Avengers Compound,Clean Water (L),242417.24,81.9129,False
2026-01-08T15:00:00,Avengers Compound,Clean Water (L),242333.718,83.5217,False
2026-01-08T16:00:00,Avengers Compound,Clean Water (L),242258.867,74.8512,False
2026-01-08T17:00:00,Avengers Compound,Clean Water (L),242185.901,72.9666,False
2026-01-08T18:00:00,Avengers Compound,Clean Water (L),242113.275,72.6256,False
2026-01-08T19:00:00,Avengers Compound,Clean Water (L),242048.065,65.21,False
2026-01-08T20:00:00,Avengers Compound,Clean Water (L),241987.722,60.343,False
2026-01-08T21:00:00,Avengers Compound,Clean Water (L),241932.626,55.096,False
2026-01-08T22:00:00,Avengers Compound,Clean Water (L),241884.706,47.9201,False
2026-01-08T23:00:00,Avengers Compound,Clean Water (L),241831.832,52.874,False
2026-01-09T00:00:00,Avengers Compound,Clean Water (L),241780.491,51.3405,False
2026-01-09T01:00:00,Avengers Compound,Clean Water (L),241733.538,46.953,False
2026-01-09T02:00:00,Avengers Compound,Clean Water (L),241683.844,49.6939,False
2026-01-09T03:00:00,Avengers Compound,Clean Water (L),241635.13,48.7143,False
2026-01-09T04:00:00,Avengers Compound,Clean Water (L),241582.732,52.3978,False
2026-01-09T05:00:00,Avengers Compound,Clean Water (L),241526.14,56.5927,False
2026-01-09T06:00:00,Avengers Compound,Clean Water (L),241467.278,58.8614,False
2026-01-09T07:00:00,Avengers Compound,Clean Water (L),241399.685,67.593,False
2026-01-09T08:00:00,Avengers Compound,Clean Water (L),241335.169,64.5168,False
2026-01-09T09:00:00,Avengers Compound,Clean Water (L),241262.627,72.5414,False
2026-01-09T10:00:00,Avengers Compound,Clean Water (L),241186.088,76.5391,False
2026-01-09T11:00:00,Avengers Compound,Clean Water (L),241108.719,77.3688,False
2026-01-09T12:00:00,Avengers Compound,Clean Water (L),241022.75,85.9691,False
2026-01-09T13:00:00,Avengers Compound,Clean Water (L),240942.896,79.8542,False
2026-01-09T14:00:00,Avengers Compound,Clean Water (L),240861.808,81.0876,False
2026-01-09T15:00:00,Avengers Compound,Clean Water (L),240781.034,80.7745,False
2026-01-09T16:00:00,Avengers Compound,Clean Water (L),240709.721,71.3132,False
2026-01-09T17:00:00,Avengers Compound,Clean Water (L),240634.432,75.2892,False
2026-01-09T18:00:00,Avengers Compound,Clean Water (L),240564.685,69.7462,False
2026-01-09T19:00:00,Avengers Compound,Clean Water (L),240501.688,62.9972,False
2026-01-09T20:00:00,Avengers Compound,Clean Water (L),240438.132,63.5565,False
2026-01-09T21:00:00,Avengers Compound,Clean Water (L),240381.095,57.0362,False
2026-01-09T22:00:00,Avengers Compound,Clean Water (L),240325.473,55.6221,False
2026-01-09T23:00:00,Avengers Compound,Clean Water (L),240272.808,52.6651,False
2026-01-10T00:00:00,Avengers Compound,Clean Water (L),240218.415,54.393,False
2026-01-10T01:00:00,Avengers Compound,Clean Water (L),240169.029,49.3865,False
2026-01-10T02:00:00,Avengers Compound,Clean Water (L),240119.934,49.0947,False
2026-01-10T03:00:00,Avengers Compound,Clean Water (L),240065.228,54.7058,False
2026-01-10T04:00:00,Avengers Compound,Clean Water (L),240013.52,51.7087,False
2026-01-10T05:00:00,Avengers Compound,Clean Water (L),239953.457,60.0631,False
2026-01-10T06:00:00,Avengers Compound,Clean Water (L),239897.371,56.0853,False
2026-01-10T07:00:00,Avengers Compound,Clean Water (L),239834.946,62.4257,False
2026-01-10T08:00:00,Avengers Compound,Clean Water (L),239764.723,70.2231,False
2026-01-10T09:00:00,Avengers Compound,Clean Water (L),239694.078,70.6444,False
2026-01-10T10:00:00,Avengers Compound,Clean Water (L),239610.335,83.7436,False
2026-01-10T11:00:00,Avengers Compound,Clean Water (L),239534.96,75.3742,False
2026-01-10T12:00:00,Avengers Compound,Clean Water (L),239451.732,83.2279,False
2026-01-10T13:00:00,Avengers Compound,Clean Water (L),239367.373,84.3594,False
2026-01-10T14:00:00,Avengers Compound,Clean Water (L),239288.122,79.2511,False
2026-01-10T15:00:00,Avengers Compound,Clean Water (L),239210.02,78.1021,False
2026-01-10T16:00:00,Avengers Compound,Clean Water (L),239130.071,79.9492,False
2026-01-10T17:00:00,Avengers Compound,Clean Water (L),239058.51,71.5606,False
2026-01-10T18:00:00,Avengers Compound,Clean Water (L),238992.148,66.3623,False
2026-01-10T19:00:00,Avengers Compound,Clean Water (L),238928.429,63.7186,False
2026-01-10T20:00:00,Avengers Compound,Clean Water (L),238867.903,60.5259,False
2026-01-10T21:00:00,Avengers Compound,Clean Water (L),238810.781,57.1217,False
2026-01-10T22:00:00,Avengers Compound,Clean Water (L),238757.762,53.0199,False
2026-01-10T23:00:00,Avengers Compound,Clean Water (L),238705.581,52.1808,False
2026-01-11T00:00:00,Avengers Compound,Clean Water (L),238655.716,49.865,False
2026-01-11T01:00:00,Avengers Compound,Clean Water (L),238607.937,47.7789,False
2026-01-11T02:00:00,Avengers Compound,Clean Water (L),238557.716,50.2209,False
2026-01-11T03:00:00,Avengers Compound,Clean Water (L),238504.827,52.8896,False
2026-01-11T04:00:00,Avengers Compound,Clean Water (L),238447.897,56.9293,False
2026-01-11T05:00:00,Avengers Compound,Clean Water (L),238391.098,56.7989,False
2026-01-11T06:00:00,Avengers Compound,Clean Water (L),238335.215,55.8829,False
2026-01-11T07:00:00,Avengers Compound,Clean Water (L),238273.693,61.5222,False
2026-01-11T08:00:00,Avengers Compound,Clean Water (L),238202.832,70.8615,False
2026-01-11T09:00:00,Avengers Compound,Clean Water (L),238135.819,67.0132,False
2026-01-11T10:00:00,Avengers Compound,Clean Water (L),238062.077,73.7414,False
2026-01-11T11:00:00,Avengers Compound,Clean Water (L),237981.695,80.3826,False
2026-01-11T12:00:00,Avengers Compound,Clean Water (L),237901.927,79.7677,False
2026-01-11T13:00:00,Avengers Compound,Clean Water (L),237824.092,77.8353,False
2026-01-11T14:00:00,Avengers Compound,Clean Water (L),237741.43,82.6618,False
2026-01-11T15:00:00,Avengers Compound,Clean Water (L),237660.924,80.5056,False
2026-01-11T16:00:00,Avengers Compound,Clean Water (L),237592.595,68.3296,False
2026-01-11T17:00:00,Avengers Compound,Clean Water (L),237521.538,71.0564,False
2026-01-11T18:00:00,Avengers Compound,Clean Water (L),237442.949,78.5889,False
2026-01-11T19:00:00,Avengers Compound,Clean Water (L),237374.882,68.0677,False
2026-01-11T20:00:00,Avengers Compound,Clean Water (L),237310.629,64.2524,False
2026-01-11T21:00:00,Avengers Compound,Clean Water (L),237245.851,64.7777,False
2026-01-11T22:00:00,Avengers Compound,Clean Water (L),237188.4,57.4514,False
2026-01-11T23:00:00,Avengers Compound,Clean Water (L),237133.781,54.619,False
2026-01-12T00:00:00,Avengers Compound,Clean Water (L),237078.92,54.8613,False
2026-01-12T01:00:00,Avengers Compound,Clean Water (L),237024.528,54.3916,False
2026-01-12T02:00:00,Avengers Compound,Clean Water (L),236968.555,55.9735,False
2026-01-12T03:00:00,Avengers Compound,Clean Water (L),236911.478,57.0763,False
2026-01-12T04:00:00,Avengers Compound,Clean Water (L),236850.552,60.9263,False
2026-01-12T05:00:00,Avengers Compound,Clean Water (L),236794.091,56.4611,False
2026-01-12T06:00:00,Avengers Compound,Clean Water (L),236726.01,68.0813,False
2026-01-12T07:00:00,Avengers Compound,Clean Water (L),236657.206,68.8037,False
2026-01-12T08:00:00,Avengers Compound,Clean Water (L),236587.141,70.0653,False
2026-01-12T09:00:00,Avengers Compound,Clean Water (L),236506.118,81.0225,False
2026-01-12T10:00:00,Avengers Compound,Clean Water (L),236421.852,84.2666,False
2026-01-12T11:00:00,Avengers Compound,Clean Water (L),236339.024,82.8271,False
2026-01-12T12:00:00,Avengers Compound,Clean Water (L),236256.116,82.9085,False
2026-01-12T13:00:00,Avengers Compound,Clean Water (L),236171.285,84.8313,False
2026-01-12T14:00:00,Avengers Compound,Clean Water (L),236083.185,88.0995,False
2026-01-12T15:00:00,Avengers Compound,Clean Water (L),236003.971,79.2136,False
2026-01-12T16:00:00,Avengers Compound,Clean Water (L),235920.319,83.6525,False
2026-01-12T17:00:00,Avengers Compound,Clean Water (L),235841.659,78.6601,False
2026-01-12T18:00:00,Avengers Compound,Clean Water (L),235766.515,75.1433,False
2026-01-12T19:00:00,Avengers Compound,Clean Water (L),235697.469,69.0469,False
2026-01-12T20:00:00,Avengers Compound,Clean Water (L),235626.614,70.8545,False
2026-01-12T21:00:00,Avengers Compound,Clean Water (L),235567.614,59.0005,False
2026-01-12T22:00:00,Avengers Compound,Clean Water (L),235506.872,60.7412,False
2026-01-12T23:00:00,Avengers Compound,Clean Water (L),235450.351,56.5212,False
2026-01-13T00:00:00,Avengers Compound,Clean Water (L),235396.359,53.9918,False
2026-01-13T01:00:00,Avengers Compound,Clean Water (L),235344.091,52.2685,False
2026-01-13T02:00:00,Avengers Compound,Clean Water (L),235294.231,49.8603,False
2026-01-13T03:00:00,Avengers Compound,Clean Water (L),235236.007,58.2231,False
2026-01-13T04:00:00,Avengers Compound,Clean Water (L),235183.772,52.2351,False
2026-01-13T05:00:00,Avengers Compound,Clean Water (L),235122.323,61.4492,False
2026-01-13T06:00:00,Avengers Compound,Clean Water (L),235058.792,63.5313,False
2026-01-13T07:00:00,Avengers Compound,Clean Water (L),234992.038,66.7535,False
2026-01-13T08:00:00,Avengers Compound,Clean Water (L),234917.973,74.0651,False
2026-01-13T09:00:00,Avengers Compound,Clean Water (L),234847.32,70.6533,False
2026-01-13T10:00:00,Avengers Compound,Clean Water (L),234759.508,87.8118,False
2026-01-13T11:00:00,Avengers Compound,Clean Water (L),234674.756,84.7518,False
2026-01-13T12:00:00,Avengers Compound,Clean Water (L),234595.282,79.4742,False
2026-01-13T13:00:00,Avengers Compound,Clean Water (L),234509.866,85.4165,False
2026-01-13T14:00:00,Avengers Compound,Clean Water (L),234416.032,93.8334,False
2026-01-13T15:00:00,Avengers Compound,Clean Water (L),234330.786,85.2463,False
2026-01-13T16:00:00,Avengers Compound,Clean Water (L),234256.259,74.5267,False
2026-01-13T17:00:00,Avengers Compound,Clean Water (L),234180.578,75.6809,False
2026-01-13T18:00:00,Avengers Compound,Clean Water (L),234109.358,71.2205,False
2026-01-13T19:00:00,Avengers Compound,Clean Water (L),234039.801,69.5571,False
2026-01-13T20:00:00,Avengers Compound,Clean Water (L),233971.004,68.7972,False
2026-01-13T21:00:00,Avengers Compound,Clean Water (L),233909.875,61.129,False
2026-01-13T22:00:00,Avengers Compound,Clean Water (L),233849.168,60.7065,False
2026-01-13T23:00:00,Avengers Compound,Clean Water (L),233794.053,55.1149,False
2026-01-14T00:00:00,Avengers Compound,Clean Water (L),233740.046,54.0074,False
2026-01-14T01:00:00,Avengers Compound,Clean Water (L),233684.576,55.4693,False
2026-01-14T02:00:00,Avengers Compound,Clean Water (L),233626.694,57.882,False
2026-01-14T03:00:00,Avengers Compound,Clean Water (L),233573.461,53.233,False
2026-01-14T04:00:00,Avengers Compound,Clean Water (L),233519.252,54.2091,False
2026-01-14T05:00:00,Avengers Compound,Clean Water (L),233460.201,59.0511,False
2026-01-14T06:00:00,Avengers Compound,Clean Water (L),233394.734,65.4676,False
2026-01-14T07:00:00,Avengers Compound,Clean Water (L),233325.348,69.3851,False
2026-01-14T08:00:00,Avengers Compound,Clean Water (L),233246.954,78.3947,False
2026-01-14T09:00:00,Avengers Compound,Clean Water (L),233165.152,81.8014,False
2026-01-14T10:00:00,Avengers Compound,Clean Water (L),233074.56,90.592,False
2026-01-14T11:00:00,Avengers Compound,Clean Water (L),232980.451,94.1095,False
2026-01-14T12:00:00,Avengers Compound,Clean Water (L),232891.293,89.1575,False
2026-01-14T13:00:00,Avengers Compound,Clean Water (L),232802.763,88.5306,False
2026-01-14T14:00:00,Avengers Compound,Clean Water (L),232711.679,91.0836,False
2026-01-14T15:00:00,Avengers Compound,Clean Water (L),232623.81,87.8693,False
2026-01-14T16:00:00,Avengers Compound,Clean Water (L),232542.522,81.2883,False
2026-01-14T17:00:00,Avengers Compound,Clean Water (L),232460.294,82.2273,False
2026-01-14T18:00:00,Avengers Compound,Clean Water (L),232380.482,79.8122,False
2026-01-14T19:00:00,Avengers Compound,Clean Water (L),232304.747,75.7351,False
2026-01-14T20:00:00,Avengers Compound,Clean Water (L),232239.832,64.9152,False
2026-01-14T21:00:00,Avengers Compound,Clean Water (L),232179.194,60.6381,False
2026-01-14T22:00:00,Avengers Compound,Clean Water (L),232117.815,61.3788,False
2026-01-14T23:00:00,Avengers Compound,Clean Water (L),232066.354,51.4603,False
2026-01-15T00:00:00,Avengers Compound,Clean Water (L),232006.555,59.7995,False
2026-01-15T01:00:00,Avengers Compound,Clean Water (L),231947.617,58.9381,False
2026-01-15T02:00:00,Avengers Compound,Clean Water (L),231892.331,55.286,False
2026-01-15T03:00:00,Avengers Compound,Clean Water (L),231833.466,58.8647,False
2026-01-15T04:00:00,Avengers Compound,Clean Water (L),231772.268,61.1981,False
2026-01-15T05:00:00,Avengers Compound,Clean Water (L),231703.529,68.7389,False
2026-01-15T06:00:00,Avengers Compound,Clean Water (L),231634.932,68.5973,False
2026-01-15T07:00:00,Avengers Compound,Clean Water (L),231563.387,71.5451,False
2026-01-15T08:00:00,Avengers Compound,Clean Water (L),231482.298,81.0883,False
2026-01-15T09:00:00,Avengers Compound,Clean Water (L),231397.914,84.3842,False
2026-01-15T10:00:00,Avengers Compound,Clean Water (L),231314.988,82.9259,False
2026-01-15T11:00:00,Avengers Compound,Clean Water (L),231223.213,91.7755,False
2026-01-15T12:00:00,Avengers Compound,Clean Water (L),231135.052,88.1607,False
2026-01-15T13:00:00,Avengers Compound,Clean Water (L),231039.325,95.7271,False
2026-01-15T14:00:00,Avengers Compound,Clean Water (L),230949.016,90.3085,False
2026-01-15T15:00:00,Avengers Compound,Clean Water (L),230863.63,85.3861,False
2026-01-15T16:00:00,Avengers Compound,Clean Water (L),230780.438,83.1927,False
2026-01-15T17:00:00,Avengers Compound,Clean Water (L),230697.47,82.9679,False
2026-01-15T18:00:00,Avengers Compound,Clean Water (L),230610.872,86.5973,False
2026-01-15T19:00:00,Avengers Compound,Clean Water (L),230533.375,77.4971,False
2026-01-15T20:00:00,Avengers Compound,Clean Water (L),230463.054,70.3217,False
2026-01-15T21:00:00,Avengers Compound,Clean Water (L),230392.651,70.4026,False
2026-01-15T22:00:00,Avengers Compound,Clean Water (L),230331.138,61.5126,False
2026-01-15T23:00:00,Avengers Compound,Clean Water (L),230272.209,58.9294,False
2026-01-16T00:00:00,Avengers Compound,Clean Water (L),230216.54,55.669,False
2026-01-16T01:00:00,Avengers Compound,Clean Water (L),230155.27,61.27,False
2026-01-16T02:00:00,Avengers Compound,Clean Water (L),230092.23,63.0404,False
2026-01-16T03:00:00,Avengers Compound,Clean Water (L),230035.864,56.3651,False
2026-01-16T04:00:00,Avengers Compound,Clean Water (L),229976.076,59.788,False
2026-01-16T05:00:00,Avengers Compound,Clean Water (L),229905.14,70.9367,False
2026-01-16T06:00:00,Avengers Compound,Clean Water (L),229841.787,63.3528,False
2026-01-16T07:00:00,Avengers Compound,Clean Water (L),229764.945,76.8419,False
2026-01-16T08:00:00,Avengers Compound,Clean Water (L),229685.283,79.6619,False
2026-01-16T09:00:00,Avengers Compound,Clean Water (L),229598.882,86.4009,False
2026-01-16T10:00:00,Avengers Compound,Clean Water (L),229513.659,85.2235,False
2026-01-16T11:00:00,Avengers Compound,Clean Water (L),229421.165,92.4942,False
2026-01-16T12:00:00,Avengers Compound,Clean Water (L),229323.348,97.8168,False
2026-01-16T13:00:00,Avengers Compound,Clean Water (L),229229.883,93.4651,False
2026-01-16T14:00:00,Avengers Compound,Clean Water (L),229134.192,95.6914,False
2026-01-16T15:00:00,Avengers Compound,Clean Water (L),229046.944,87.2479,False
2026-01-16T16:00:00,Avengers Compound,Clean Water (L),228963.254,83.6898,False
2026-01-16T17:00:00,Avengers Compound,Clean Water (L),228878.091,85.1631,False
2026-01-16T18:00:00,Avengers Compound,Clean Water (L),228801.855,76.2353,False
2026-01-16T19:00:00,Avengers Compound,Clean Water (L),228729.141,72.7141,False
2026-01-16T20:00:00,Avengers Compound,Clean Water (L),228659.196,69.9457,False
2026-01-16T21:00:00,Avengers Compound,Clean Water (L),228594.202,64.9932,False
2026-01-16T22:00:00,Avengers Compound,Clean Water (L),228535.106,59.0967,False
2026-01-16T23:00:00,Avengers Compound,Clean Water (L),228475.091,60.0146,False
2026-01-17T00:00:00,Avengers Compound,Clean Water (L),228422.192,52.8992,False
2026-01-17T01:00:00,Avengers Compound,Clean Water (L),228361.834,60.3575,False
2026-01-17T02:00:00,Avengers Compound,Clean Water (L),228303.729,58.1054,False
2026-01-17T03:00:00,Avengers Compound,Clean Water (L),228248.279,55.4502,False
2026-01-17T04:00:00,Avengers Compound,Clean Water (L),228187.511,60.7679,False
2026-01-17T05:00:00,Avengers Compound,Clean Water (L),228115.77,71.7408,False
2026-01-17T06:00:00,Avengers Compound,Clean Water (L),228043.172,72.5982,False
2026-01-17T07:00:00,Avengers Compound,Clean Water (L),227963.984,79.1881,False
2026-01-17T08:00:00,Avengers Compound,Clean Water (L),227881.732,82.2524,False
2026-01-17T09:00:00,Avengers Compound,Clean Water (L),227793.332,88.4001,False
2026-01-17T10:00:00,Avengers Compound,Clean Water (L),227706.657,86.6749,False
2026-01-17T11:00:00,Avengers Compound,Clean Water (L),227609.688,96.9687,False
2026-01-17T12:00:00,Avengers Compound,Clean Water (L),227522.385,87.3031,False
2026-01-17T13:00:00,Avengers Compound,Clean Water (L),227428.323,94.0615,False
2026-01-17T14:00:00,Avengers Compound,Clean Water (L),227332.902,95.421,False
2026-01-17T15:00:00,Avengers Compound,Clean Water (L),227242.982,89.9205,False
2026-01-17T16:00:00,Avengers Compound,Clean Water (L),227157.401,85.5811,False
2026-01-17T17:00:00,Avengers Compound,Clean Water (L),227075.259,82.142,False
2026-01-17T18:00:00,Avengers Compound,Clean Water (L),226985.961,89.2983,False
2026-01-17T19:00:00,Avengers Compound,Clean Water (L),226911.605,74.3553,False
2026-01-17T20:00:00,Avengers Compound,Clean Water (L),226846.491,65.1145,False
2026-01-17T21:00:00,Avengers Compound,Clean Water (L),226775.736,70.7546,False
2026-01-17T22:00:00,Avengers Compound,Clean Water (L),226711.762,63.9746,False
2026-01-17T23:00:00,Avengers Compound,Clean Water (L),226643.03,68.7319,False
2026-01-18T00:00:00,Avengers Compound,Clean Water (L),226581.932,61.0973,False
2026-01-18T01:00:00,Avengers Compound,Clean Water (L),226527.566,54.3664,False
2026-01-18T02:00:00,Avengers Compound,Clean Water (L),226464.296,63.2699,False
2026-01-18T03:00:00,Avengers Compound,Clean Water (L),226402.392,61.9037,False
2026-01-18T04:00:00,Avengers Compound,Clean Water (L),226342.159,60.2339,False
2026-01-18T05:00:00,Avengers Compound,Clean Water (L),226270.491,71.6671,False
2026-01-18T06:00:00,Avengers Compound,Clean Water (L),226200.592,69.8999,False
2026-01-18T07:00:00,Avengers Compound,Clean Water (L),226121.526,79.0658,False
2026-01-18T08:00:00,Avengers Compound,Clean Water (L),226034.236,87.2896,False
2026-01-18T09:00:00,Avengers Compound,Clean Water (L),225944.945,89.291,False
2026-01-18T10:00:00,Avengers Compound,Clean Water (L),225851.532,93.4129,False
2026-01-18T11:00:00,Avengers Compound,Clean Water (L),225752.732,98.8003,False
2026-01-18T12:00:00,Avengers Compound,Clean Water (L),225652.111,100.6208,False
2026-01-18T13:00:00,Avengers Compound,Clean Water (L),225560.856,91.2549,False
2026-01-18T14:00:00,Avengers Compound,Clean Water (L),225463.081,97.7755,False
2026-01-18T15:00:00,Avengers Compound,Clean Water (L),225360.873,102.2078,False
2026-01-18T16:00:00,Avengers Compound,Clean Water (L),225279.981,80.8917,False
2026-01-18T17:00:00,Avengers Compound,Clean Water (L),225198.026,81.9555,False
2026-01-18T18:00:00,Avengers Compound,Clean Water (L),225114.399,83.6271,False
2026-01-18T19:00:00,Avengers Compound,Clean Water (L),225035.439,78.9593,False
2026-01-18T20:00:00,Avengers Compound,Clean Water (L),224961.305,74.1343,False
2026-01-18T21:00:00,Avengers Compound,Clean Water (L),224887.592,73.7131,False
2026-01-18T22:00:00,Avengers Compound,Clean Water (L),224825.793,61.7988,False
2026-01-18T23:00:00,Avengers Compound,Clean Water (L),224759.325,66.4686,False
2026-01-19T00:00:00,Avengers Compound,Clean Water (L),224694.503,64.8221,False
2026-01-19T01:00:00,Avengers Compound,Clean Water (L),224633.855,60.6473,False
2026-01-19T02:00:00,Avengers Compound,Clean Water (L),224573.993,59.8621,False
2026-01-19T03:00:00,Avengers Compound,Clean Water (L),224506.059,67.9345,False
2026-01-19T04:00:00,Avengers Compound,Clean Water (L),224442.903,63.1557,False
2026-01-19T05:00:00,Avengers Compound,Clean Water (L),224373.655,69.2482,False
2026-01-19T06:00:00,Avengers Compound,Clean Water (L),224296.851,76.8042,False
2026-01-19T07:00:00,Avengers Compound,Clean Water (L),224211.792,85.0583,False
2026-01-19T08:00:00,Avengers Compound,Clean Water (L),224121.52,90.2719,False
2026-01-19T09:00:00,Avengers Compound,Clean Water (L),224030.799,90.7215,False
2026-01-19T10:00:00,Avengers Compound,Clean Water (L),223932.095,98.7038,False
2026-01-19T11:00:00,Avengers Compound,Clean Water (L),223837.33,94.7651,False
2026-01-19T12:00:00,Avengers Compound,Clean Water (L),223740.097,97.2327,False
2026-01-19T13:00:00,Avengers Compound,Clean Water (L),223635.657,104.4402,False
2026-01-19T14:00:00,Avengers Compound,Clean Water (L),223528.238,107.4192,False
2026-01-19T15:00:00,Avengers Compound,Clean Water (L),223432.1,96.1373,False
2026-01-19T16:00:00,Avengers Compound,Clean Water (L),223333.621,98.4796,False
2026-01-19T17:00:00,Avengers Compound,Clean Water (L),223242.505,91.1161,False
2026-01-19T18:00:00,Avengers Compound,Clean Water (L),223145.524,96.9809,False
2026-01-19T19:00:00,Avengers Compound,Clean Water (L),223067.104,78.4196,False
2026-01-19T20:00:00,Avengers Compound,Clean Water (L),222988.904,78.2005,False
2026-01-19T21:00:00,Avengers Compound,Clean Water (L),222911.214,77.6896,False
2026-01-19T22:00:00,Avengers Compound,Clean Water (L),222835.567,75.6469,False
2026-01-19T23:00:00,Avengers Compound,Clean Water (L),222769.125,66.4418,False
2026-01-20T00:00:00,Avengers Compound,Clean Water (L),222704.308,64.8176,False
2026-01-20T01:00:00,Avengers Compound,Clean Water (L),222634.853,69.4545,False
2026-01-20T02:00:00,Avengers Compound,Clean Water (L),222568.895,65.9579,False
2026-01-20T03:00:00,Avengers Compound,Clean Water (L),222503.395,65.5004,False
2026-01-20T04:00:00,Avengers Compound,Clean Water (L),222428.756,74.6386,False
2026-01-20T05:00:00,Avengers Compound,Clean Water (L),222354.027,74.7299,False
2026-01-20T06:00:00,Avengers Compound,Clean Water (L),222276.942,77.0849,False
2026-01-20T07:00:00,Avengers Compound,Clean Water (L),222191.104,85.8381,False
