timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,event_detected
2023-05-04T00:00:00,Sokovia,Clean Water (L),2405.52,4.2,False
2023-05-04T00:00:00,Sokovia,Medical Kits,736.87,3.15,False
2023-05-04T00:00:00,Sanctum Sanctorum,Vibranium (kg),2421.65,3.5,False
2023-05-04T00:00:00,Sanctum Sanctorum,Arc Reactor Cores,702.98,4.2,False
2023-05-04T00:00:00,Sanctum Sanctorum,Pym Particles,715.29,3.85,False
2023-05-04T00:00:00,Sanctum Sanctorum,Clean Water (L),2402.8,4.2,False
2023-05-04T00:00:00,Sanctum Sanctorum,Medical Kits,732.02,3.15,False
2023-05-04T00:00:00,Avengers Compound,Vibranium (kg),2427.86,3.5,False
2023-05-04T00:00:00,Avengers Compound,Arc Reactor Cores,706.75,4.2,False
2023-05-04T00:00:00,Avengers Compound,Pym Particles,714.09,3.85,False
2023-05-04T00:00:00,Avengers Compound,Clean Water (L),2405.56,4.2,False
2023-05-04T00:00:00,Avengers Compound,Medical Kits,737.96,3.15,False
2023-05-04T01:00:00,New Asgard,Vibranium (kg),2425.28,3.55,False
2023-05-04T01:00:00,New Asgard,Arc Reactor Cores,710.08,4.26,False
2023-05-04T01:00:00,New Asgard,Pym Particles,715.28,3.91,False
2023-05-04T01:00:00,New Asgard,Clean Water (L),2409.26,4.26,False
2023-05-04T01:00:00,New Asgard,Medical Kits,737.26,3.2,False
2023-05-04T01:00:00,Wakanda,Vibranium (kg),2423.8,3.55,False
2023-05-04T01:00:00,Wakanda,Arc Reactor Cores,705.99,4.26,False
2023-05-04T01:00:00,Wakanda,Pym Particles,715.14,3.91,False
2023-05-04T01:00:00,Wakanda,Clean Water (L),2405.19,4.26,False
2023-05-04T01:00:00,Wakanda,Medical Kits,740.66,3.2,False
2023-05-04T01:00:00,Sokovia,Vibranium (kg),2422.46,3.55,False
2023-05-04T01:00:00,Sokovia,Arc Reactor Cores,709.09,4.26,False
2023-05-04T01:00:00,Sokovia,Pym Particles,712.75,3.91,False
2023-05-04T01:00:00,Sokovia,Clean Water (L),2405.72,4.26,False
2023-05-04T01:00:00,Sokovia,Medical Kits,738.04,3.2,False
2023-05-04T01:00:00,Sanctum Sanctorum,Vibranium (kg),2422.09,3.55,False
2023-05-04T01:00:00,Sanctum Sanctorum,Arc Reactor Cores,704.69,4.26,False
2023-05-04T01:00:00,Sanctum Sanctorum,Pym Particles,716.38,3.91,False
2023-05-04T01:00:00,Sanctum Sanctorum,Clean Water (L),2403.54,4.26,False
2023-05-04T01:00:00,Sanctum Sanctorum,Medical Kits,734.57,3.2,False
2023-05-04T01:00:00,Avengers Compound,Vibranium (kg),2429.05,3.55,False
2023-05-04T01:00:00,Avengers Compound,Arc Reactor Cores,708.23,4.26,False
2023-05-04T01:00:00,Avengers Compound,Pym Particles,713.75,3.91,False
2023-05-04T01:00:00,Avengers Compound,Clean Water (L),2407.53,4.26,False
2023-05-04T01:00:00,Avengers Compound,Medical Kits,738.17,3.2,False
2023-05-04T02:00:00,New Asgard,Vibranium (kg),2426.28,3.7,False
2023-05-04T02:00:00,New Asgard,Arc Reactor Cores,711.16,4.44,False
2023-05-04T02:00:00,New Asgard,Pym Particles,716.19,4.07,False
2023-05-04T02:00:00,New Asgard,Clean Water (L),2411.42,4.44,False
2023-05-04T02:00:00,New Asgard,Medical Kits,737.6,3.33,False
2023-05-04T02:00:00,Wakanda,Vibranium (kg),2425.01,3.7,False
2023-05-04T02:00:00,Wakanda,Arc Reactor Cores,709.0,4.44,False
2023-05-04T02:00:00,Wakanda,Pym Particles,715.5,4.07,False
2023-05-04T02:00:00,Wakanda,Clean Water (L),2406.13,4.44,False
2023-05-04T02:00:00,Wakanda,Medical Kits,740.69,3.33,False
2023-05-04T02:00:00,Sokovia,Vibranium (kg),2425.13,3.7,False
2023-05-04T02:00:00,Sokovia,Arc Reactor Cores,711.75,4.44,False
2023-05-04T02:00:00,Sokovia,Pym Particles,715.52,4.07,False
2023-05-04T02:00:00,Sokovia,Clean Water (L),2408.46,4.44,False
2023-05-04T02:00:00,Sokovia,Medical Kits,739.83,3.33,False
2023-05-04T02:00:00,Sanctum Sanctorum,Vibranium (kg),2421.75,3.7,False
2023-05-04T02:00:00,Sanctum Sanctorum,Arc Reactor Cores,705.25,4.44,False
2023-05-04T02:00:00,Sanctum Sanctorum,Pym Particles,717.8,4.07,False
2023-05-04T02:00:00,Sanctum Sanctorum,Clean Water (L),2403.41,4.44,False
2023-05-04T02:00:00,Sanctum Sanctorum,Medical Kits,736.5,3.33,False
2023-05-04T02:00:00,Avengers Compound,Vibranium (kg),2429.45,3.7,False
2023-05-04T02:00:00,Avengers Compound,Arc Reactor Cores,708.46,4.44,False
2023-05-04T02:00:00,Avengers Compound,Pym Particles,714.85,4.07,False
2023-05-04T02:00:00,Avengers Compound,Clean Water (L),2407.92,4.44,False
2023-05-04T02:00:00,Avengers Compound,Medical Kits,739.08,3.33,False
2023-05-04T03:00:00,New Asgard,Vibranium (kg),2426.12,3.94,False
2023-05-04T03:00:00,New Asgard,Arc Reactor Cores,710.03,4.73,False
2023-05-04T03:00:00,New Asgard,Pym Particles,716.02,4.33,False
2023-05-04T03:00:00,New Asgard,Clean Water (L),2412.73,4.73,False
2023-05-04T03:00:00,New Asgard,Medical Kits,738.65,3.55,False
2023-05-04T03:00:00,Wakanda,Vibranium (kg),2425.55,3.94,False
2023-05-04T03:00:00,Wakanda,Arc Reactor Cores,708.95,4.73,False
2023-05-04T03:00:00,Wakanda,Pym Particles,716.13,4.33,False
2023-05-04T03:00:00,Wakanda,Clean Water (L),2405.31,4.73,False
2023-05-04T03:00:00,Wakanda,Medical Kits,741.84,3.55,False
2023-05-04T03:00:00,Sokovia,Vibranium (kg),2426.24,3.94,False
2023-05-04T03:00:00,Sokovia,Arc Reactor Cores,711.91,4.73,False
2023-05-04T03:00:00,Sokovia,Pym Particles,714.73,4.33,False
2023-05-04T03:00:00,Sokovia,Clean Water (L),2408.95,4.73,False
2023-05-04T03:00:00,Sokovia,Medical Kits,740.81,3.55,False
2023-05-04T03:00:00,Sanctum Sanctorum,Vibranium (kg),2422.17,3.94,False
2023-05-04T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,705.77,4.73,False
2023-05-04T03:00:00,Sanctum Sanctorum,Pym Particles,719.43,4.33,False
2023-05-04T03:00:00,Sanctum Sanctorum,Clean Water (L),2406.19,4.73,False
2023-05-04T03:00:00,Sanctum Sanctorum,Medical Kits,735.95,3.55,False
2023-05-04T03:00:00,Avengers Compound,Vibranium (kg),2428.91,3.94,False
2023-05-04T03:00:00,Avengers Compound,Arc Reactor Cores,710.03,4.73,False
2023-05-04T03:00:00,Avengers Compound,Pym Particles,715.11,4.33,False
2023-05-04T03:00:00,Avengers Compound,Clean Water (L),2407.66,4.73,False
2023-05-04T03:00:00,Avengers Compound,Medical Kits,740.42,3.55,False
2023-05-04T04:00:00,New Asgard,Vibranium (kg),2426.05,4.25,False
2023-05-04T04:00:00,New Asgard,Arc Reactor Cores,709.9,5.1,False
2023-05-04T04:00:00,New Asgard,Pym Particles,716.84,4.68,False
2023-05-04T04:00:00,New Asgard,Clean Water (L),2413.28,5.1,False
2023-05-04T04:00:00,New Asgard,Medical Kits,739.18,3.83,False
2023-05-04T04:00:00,Wakanda,Vibranium (kg),2426.08,4.25,False
2023-05-04T04:00:00,Wakanda,Arc Reactor Cores,709.24,5.1,False
2023-05-04T04:00:00,Wakanda,Pym Particles,717.58,4.68,False
2023-05-04T04:00:00,Wakanda,Clean Water (L),2405.78,5.1,False
2023-05-04T04:00:00,Wakanda,Medical Kits,743.44,3.83,False
2023-05-04T04:00:00,Sokovia,Vibranium (kg),2427.42,4.25,False
2023-05-04T04:00:00,Sokovia,Arc Reactor Cores,713.4,5.1,False
2023-05-04T04:00:00,Sokovia,Pym Particles,714.66,4.68,False
2023-05-04T04:00:00,Sokovia,Clean Water (L),2410.6,5.1,False
2023-05-04T04:00:00,Sokovia,Medical Kits,741.01,3.83,False
2023-05-04T04:00:00,Sanctum Sanctorum,Vibranium (kg),2422.52,4.25,False
2023-05-04T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,705.95,5.1,False
2023-05-04T04:00:00,Sanctum Sanctorum,Pym Particles,720.39,4.68,False
2023-05-04T04:00:00,Sanctum Sanctorum,Clean Water (L),2407.54,5.1,False
2023-05-04T04:00:00,Sanctum Sanctorum,Medical Kits,736.77,3.83,False
2023-05-04T04:00:00,Avengers Compound,Vibranium (kg),2429.15,4.25,False
2023-05-04T04:00:00,Avengers Compound,Arc Reactor Cores,710.48,5.1,False
2023-05-04T04:00:00,Avengers Compound,Pym Particles,715.39,4.68,False
2023-05-04T04:00:00,Avengers Compound,Clean Water (L),2408.39,5.1,False
2023-05-04T04:00:00,Avengers Compound,Medical Kits,740.77,3.83,False
2023-05-04T05:00:00,New Asgard,Vibranium (kg),2427.81,4.61,False
2023-05-04T05:00:00,New Asgard,Arc Reactor Cores,708.45,5.53,False
2023-05-04T05:00:00,New Asgard,Pym Particles,716.23,5.07,False
2023-05-04T05:00:00,New Asgard,Clean Water (L),2413.79,5.53,False
2023-05-04T05:00:00,New Asgard,Medical Kits,738.34,4.15,False
2023-05-04T05:00:00,Wakanda,Vibranium (kg),2426.21,4.61,False
2023-05-04T05:00:00,Wakanda,Arc Reactor Cores,709.12,5.53,False
2023-05-04T05:00:00,Wakanda,Pym Particles,717.6,5.07,False
2023-05-04T05:00:00,Wakanda,Clean Water (L),2405.83,5.53,False
2023-05-04T05:00:00,Wakanda,Medical Kits,744.48,4.15,False
2023-05-04T05:00:00,Sokovia,Vibranium (kg),2427.22,4.61,False
2023-05-04T05:00:00,Sokovia,Arc Reactor Cores,713.14,5.53,False
2023-05-04T05:00:00,Sokovia,Pym Particles,716.15,5.07,False
2023-05-04T05:00:00,Sokovia,Clean Water (L),2411.65,5.53,False
2023-05-04T05:00:00,Sokovia,Medical Kits,740.61,4.15,False
2023-05-04T05:00:00,Sanctum Sanctorum,Vibranium (kg),2423.11,4.61,False
2023-05-04T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,705.8,5.53,False
2023-05-04T05:00:00,Sanctum Sanctorum,Pym Particles,720.99,5.07,False
2023-05-04T05:00:00,Sanctum Sanctorum,Clean Water (L),2408.16,5.53,False
2023-05-04T05:00:00,Sanctum Sanctorum,Medical Kits,736.99,4.15,False
2023-05-04T05:00:00,Avengers Compound,Vibranium (kg),2430.67,4.61,False
2023-05-04T05:00:00,Avengers Compound,Arc Reactor Cores,709.91,5.53,False
2023-05-04T05:00:00,Avengers Compound,Pym Particles,715.91,5.07,False
2023-05-04T05:00:00,Avengers Compound,Clean Water (L),2408.81,5.53,False
2023-05-04T05:00:00,Avengers Compound,Medical Kits,741.0,4.15,False
2023-05-04T06:00:00,New Asgard,Vibranium (kg),2428.1,5.0,False
2023-05-04T06:00:00,New Asgard,Arc Reactor Cores,707.8,6.0,False
2023-05-04T06:00:00,New Asgard,Pym Particles,715.4,5.5,False
2023-05-04T06:00:00,New Asgard,Clean Water (L),2413.37,6.0,False
2023-05-04T06:00:00,New Asgard,Medical Kits,738.01,4.5,False
2023-05-04T06:00:00,Wakanda,Vibranium (kg),2427.13,5.0,False
2023-05-04T06:00:00,Wakanda,Arc Reactor Cores,709.18,6.0,False
2023-05-04T06:00:00,Wakanda,Pym Particles,716.68,5.5,False
2023-05-04T06:00:00,Wakanda,Clean Water (L),2405.27,6.0,False
2023-05-04T06:00:00,Wakanda,Medical Kits,743.08,4.5,False
2023-05-04T06:00:00,Sokovia,Vibranium (kg),2427.41,5.0,False
2023-05-04T06:00:00,Sokovia,Arc Reactor Cores,712.44,6.0,False
2023-05-04T06:00:00,Sokovia,Pym Particles,717.74,5.5,False
2023-05-04T06:00:00,Sokovia,Clean Water (L),2410.14,6.0,False
2023-05-04T06:00:00,Sokovia,Medical Kits,741.51,4.5,False
2023-05-04T06:00:00,Sanctum Sanctorum,Vibranium (kg),2421.84,5.0,False
2023-05-04T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,705.86,6.0,False
2023-05-04T06:00:00,Sanctum Sanctorum,Pym Particles,721.19,5.5,False
2023-05-04T06:00:00,Sanctum Sanctorum,Clean Water (L),2408.65,6.0,False
2023-05-04T06:00:00,Sanctum Sanctorum,Medical Kits,736.09,4.5,False
2023-05-04T06:00:00,Avengers Compound,Vibranium (kg),2429.69,5.0,False
2023-05-04T06:00:00,Avengers Compound,Arc Reactor Cores,709.8,6.0,False
2023-05-04T06:00:00,Avengers Compound,Pym Particles,715.43,5.5,False
2023-05-04T06:00:00,Avengers Compound,Clean Water (L),2407.95,6.0,False
2023-05-04T06:00:00,Avengers Compound,Medical Kits,739.79,4.5,False
2023-05-04T07:00:00,New Asgard,Vibranium (kg),2427.38,5.39,False
2023-05-04T07:00:00,New Asgard,Arc Reactor Cores,706.64,6.47,False
2023-05-04T07:00:00,New Asgard,Pym Particles,715.06,5.93,False
2023-05-04T07:00:00,New Asgard,Clean Water (L),2411.27,6.47,False
2023-05-04T07:00:00,New Asgard,Medical Kits,737.6,4.85,False
2023-05-04T07:00:00,Wakanda,Vibranium (kg),2426.03,5.39,False
2023-05-04T07:00:00,Wakanda,Arc Reactor Cores,707.02,6.47,False
2023-05-04T07:00:00,Wakanda,Pym Particles,716.71,5.93,False
2023-05-04T07:00:00,Wakanda,Clean Water (L),2405.43,6.47,False
2023-05-04T07:00:00,Wakanda,Medical Kits,742.34,4.85,False
2023-05-04T07:00:00,Sokovia,Vibranium (kg),2427.41,5.39,False
2023-05-04T07:00:00,Sokovia,Arc Reactor Cores,712.67,6.47,False
2023-05-04T07:00:00,Sokovia,Pym Particles,717.39,5.93,False
2023-05-04T07:00:00,Sokovia,Clean Water (L),2408.82,6.47,False
2023-05-04T07:00:00,Sokovia,Medical Kits,740.77,4.85,False
2023-05-04T07:00:00,Sanctum Sanctorum,Vibranium (kg),2420.8,5.39,False
2023-05-04T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,704.47,6.47,False
2023-05-04T07:00:00,Sanctum Sanctorum,Pym Particles,720.82,5.93,False
2023-05-04T07:00:00,Sanctum Sanctorum,Clean Water (L),2407.61,6.47,False
2023-05-04T07:00:00,Sanctum Sanctorum,Medical Kits,734.94,4.85,False
2023-05-04T07:00:00,Avengers Compound,Vibranium (kg),2428.56,5.39,False
2023-05-04T07:00:00,Avengers Compound,Arc Reactor Cores,709.22,6.47,False
2023-05-04T07:00:00,Avengers Compound,Pym Particles,716.05,5.93,False
2023-05-04T07:00:00,Avengers Compound,Clean Water (L),2407.56,6.47,False
2023-05-04T07:00:00,Avengers Compound,Medical Kits,739.89,4.85,False
2023-05-04T08:00:00,New Asgard,Vibranium (kg),2426.77,5.75,False
2023-05-04T08:00:00,New Asgard,Arc Reactor Cores,706.15,6.9,False
2023-05-04T08:00:00,New Asgard,Pym Particles,712.85,6.32,False
2023-05-04T08:00:00,New Asgard,Clean Water (L),2409.04,6.9,False
2023-05-04T08:00:00,New Asgard,Medical Kits,734.99,5.17,False
2023-05-04T08:00:00,Wakanda,Vibranium (kg),2424.67,5.75,False
2023-05-04T08:00:00,Wakanda,Arc Reactor Cores,705.71,6.9,False
2023-05-04T08:00:00,Wakanda,Pym Particles,716.22,6.32,False
2023-05-04T08:00:00,Wakanda,Clean Water (L),2405.22,6.9,False
2023-05-04T08:00:00,Wakanda,Medical Kits,740.51,5.17,False
2023-05-04T08:00:00,Sokovia,Vibranium (kg),2426.9,5.75,False
2023-05-04T08:00:00,Sokovia,Arc Reactor Cores,710.9,6.9,False
2023-05-04T08:00:00,Sokovia,Pym Particles,716.03,6.32,False
2023-05-04T08:00:00,Sokovia,Clean Water (L),2407.88,6.9,False
2023-05-04T08:00:00,Sokovia,Medical Kits,739.84,5.17,False
2023-05-04T08:00:00,Sanctum Sanctorum,Vibranium (kg),2420.69,5.75,False
2023-05-04T08:00:00,Sanctum Sanctorum,Arc Reactor Cores,703.95,6.9,False
2023-05-04T08:00:00,Sanctum Sanctorum,Pym Particles,720.13,6.32,False
2023-05-04T08:00:00,Sanctum Sanctorum,Clean Water (L),2405.85,6.9,False
2023-05-04T08:00:00,Sanctum Sanctorum,Medical Kits,735.76,5.17,False
2023-05-04T08:00:00,Avengers Compound,Vibranium (kg),2425.84,5.75,False
2023-05-04T08:00:00,Avengers Compound,Arc Reactor Cores,708.01,6.9,False
2023-05-04T08:00:00,Avengers Compound,Pym Particles,714.01,6.32,False
2023-05-04T08:00:00,Avengers Compound,Clean Water (L),2405.82,6.9,False
2023-05-04T08:00:00,Avengers Compound,Medical Kits,739.57,5.17,False
2023-05-04T09:00:00,New Asgard,Vibranium (kg),2424.9,6.06,False
2023-05-04T09:00:00,New Asgard,Arc Reactor Cores,705.22,7.27,False
2023-05-04T09:00:00,New Asgard,Pym Particles,711.43,6.67,False
2023-05-04T09:00:00,New Asgard,Clean Water (L),2407.31,7.27,False
2023-05-04T09:00:00,New Asgard,Medical Kits,733.94,5.45,False
2023-05-04T09:00:00,Wakanda,Vibranium (kg),2424.04,6.06,False
2023-05-04T09:00:00,Wakanda,Arc Reactor Cores,703.77,7.27,False
2023-05-04T09:00:00,Wakanda,Pym Particles,713.77,6.67,False
2023-05-04T09:00:00,Wakanda,Clean Water (L),2403.12,7.27,False
2023-05-04T09:00:00,Wakanda,Medical Kits,739.98,5.45,False
2023-05-04T09:00:00,Sokovia,Vibranium (kg),2425.37,6.06,False
2023-05-04T09:00:00,Sokovia,Arc Reactor Cores,709.97,7.27,False
2023-05-04T09:00:00,Sokovia,Pym Particles,715.99,6.67,False
2023-05-04T09:00:00,Sokovia,Clean Water (L),2407.12,7.27,False
2023-05-04T09:00:00,Sokovia,Medical Kits,737.72,5.45,False
2023-05-04T09:00:00,Sanctum Sanctorum,Vibranium (kg),2420.58,6.06,False
2023-05-04T09:00:00,Sanctum Sanctorum,Arc Reactor Cores,702.46,7.27,False
2023-05-04T09:00:00,Sanctum Sanctorum,Pym Particles,716.7,6.67,False
2023-05-04T09:00:00,Sanctum Sanctorum,Clean Water (L),2403.82,7.27,False
2023-05-04T09:00:00,Sanctum Sanctorum,Medical Kits,734.07,5.45,False
2023-05-04T09:00:00,Avengers Compound,Vibranium (kg),2424.59,6.06,False
2023-05-04T09:00:00,Avengers Compound,Arc Reactor Cores,706.54,7.27,False
2023-05-04T09:00:00,Avengers Compound,Pym Particles,712.71,6.67,False
2023-05-04T09:00:00,Avengers Compound,Clean Water (L),2404.0,7.27,False
2023-05-04T09:00:00,Avengers Compound,Medical Kits,738.35,5.45,False
2023-05-04T10:00:00,New Asgard,Vibranium (kg),2423.36,6.3,False
2023-05-04T10:00:00,New Asgard,Arc Reactor Cores,701.94,7.56,False
2023-05-04T10:00:00,New Asgard,Pym Particles,710.27,6.93,False
2023-05-04T10:00:00,New Asgard,Clean Water (L),2405.15,7.56,False
2023-05-04T10:00:00,New Asgard,Medical Kits,733.21,5.67,False
2023-05-04T10:00:00,Wakanda,Vibranium (kg),2421.58,6.3,False
2023-05-04T10:00:00,Wakanda,Arc Reactor Cores,702.82,7.56,False
2023-05-04T10:00:00,Wakanda,Pym Particles,711.7,6.93,False
2023-05-04T10:00:00,Wakanda,Clean Water (L),2401.37,7.56,False
2023-05-04T10:00:00,Wakanda,Medical Kits,737.65,5.67,False
2023-05-04T10:00:00,Sokovia,Vibranium (kg),2423.9,6.3,False
2023-05-04T10:00:00,Sokovia,Arc Reactor Cores,707.33,7.56,False
2023-05-04T10:00:00,Sokovia,Pym Particles,713.61,6.93,False
2023-05-04T10:00:00,Sokovia,Clean Water (L),2403.75,7.56,False
2023-05-04T10:00:00,Sokovia,Medical Kits,735.64,5.67,False
2023-05-04T10:00:00,Sanctum Sanctorum,Vibranium (kg),2418.92,6.3,False
2023-05-04T10:00:00,Sanctum Sanctorum,Arc Reactor Cores,700.42,7.56,False
2023-05-04T10:00:00,Sanctum Sanctorum,Pym Particles,714.7,6.93,False
2023-05-04T10:00:00,Sanctum Sanctorum,Clean Water (L),2401.65,7.56,False
2023-05-04T10:00:00,Sanctum Sanctorum,Medical Kits,731.54,5.67,False
2023-05-04T10:00:00,Avengers Compound,Vibranium (kg),2423.06,6.3,False
2023-05-04T10:00:00,Avengers Compound,Arc Reactor Cores,706.45,7.56,False
2023-05-04T10:00:00,Avengers Compound,Pym Particles,710.98,6.93,False
2023-05-04T10:00:00,Avengers Compound,Clean Water (L),2402.22,7.56,False
2023-05-04T10:00:00,Avengers Compound,Medical Kits,737.11,5.67,False
2023-05-04T11:00:00,New Asgard,Vibranium (kg),2420.78,6.45,False
2023-05-04T11:00:00,New Asgard,Arc Reactor Cores,700.27,7.74,False
2023-05-04T11:00:00,New Asgard,Pym Particles,709.4,7.09,False
2023-05-04T11:00:00,New Asgard,Clean Water (L),2402.34,7.74,False
2023-05-04T11:00:00,New Asgard,Medical Kits,731.74,5.8,False
2023-05-04T11:00:00,Wakanda,Vibranium (kg),2418.93,6.45,False
2023-05-04T11:00:00,Wakanda,Arc Reactor Cores,700.2,7.74,False
2023-05-04T11:00:00,Wakanda,Pym Particles,709.09,7.09,False
2023-05-04T11:00:00,Wakanda,Clean Water (L),2399.19,7.74,False
2023-05-04T11:00:00,Wakanda,Medical Kits,736.38,5.8,False
2023-05-04T11:00:00,Sokovia,Vibranium (kg),2422.75,6.45,False
2023-05-04T11:00:00,Sokovia,Arc Reactor Cores,704.5,7.74,False
2023-05-04T11:00:00,Sokovia,Pym Particles,711.59,7.09,False
2023-05-04T11:00:00,Sokovia,Clean Water (L),2400.7,7.74,False
2023-05-04T11:00:00,Sokovia,Medical Kits,732.2,5.8,False
2023-05-04T11:00:00,Sanctum Sanctorum,Vibranium (kg),2417.98,6.45,False
2023-05-04T11:00:00,Sanctum Sanctorum,Arc Reactor Cores,699.54,7.74,False
2023-05-04T11:00:00,Sanctum Sanctorum,Pym Particles,712.85,7.09,False
2023-05-04T11:00:00,Sanctum Sanctorum,Clean Water (L),2399.59,7.74,False
2023-05-04T11:00:00,Sanctum Sanctorum,Medical Kits,729.31,5.8,False
2023-05-04T11:00:00,Avengers Compound,Vibranium (kg),2420.55,6.45,False
2023-05-04T11:00:00,Avengers Compound,Arc Reactor Cores,705.44,7.74,False
2023-05-04T11:00:00,Avengers Compound,Pym Particles,708.51,7.09,False
2023-05-04T11:00:00,Avengers Compound,Clean Water (L),2399.93,7.74,False
2023-05-04T11:00:00,Avengers Compound,Medical Kits,735.17,5.8,False
2023-05-04T12:00:00,New Asgard,Vibranium (kg),2419.98,6.5,False
2023-05-04T12:00:00,New Asgard,Arc Reactor Cores,698.81,7.8,False
2023-05-04T12:00:00,New Asgard,Pym Particles,707.37,7.15,False
2023-05-04T12:00:00,New Asgard,Clean Water (L),2400.46,7.8,False
2023-05-04T12:00:00,New Asgard,Medical Kits,730.15,5.85,False
2023-05-04T12:00:00,Wakanda,Vibranium (kg),2416.94,6.5,False
2023-05-04T12:00:00,Wakanda,Arc Reactor Cores,696.52,7.8,False
2023-05-04T12:00:00,Wakanda,Pym Particles,706.65,7.15,False
2023-05-04T12:00:00,Wakanda,Clean Water (L),2398.72,7.8,False
2023-05-04T12:00:00,Wakanda,Medical Kits,734.26,5.85,False
2023-05-04T12:00:00,Sokovia,Vibranium (kg),2419.77,6.5,False
2023-05-04T12:00:00,Sokovia,Arc Reactor Cores,702.0,7.8,False
2023-05-04T12:00:00,Sokovia,Pym Particles,710.38,7.15,False
2023-05-04T12:00:00,Sokovia,Clean Water (L),2398.19,7.8,False
2023-05-04T12:00:00,Sokovia,Medical Kits,731.04,5.85,False
2023-05-04T12:00:00,Sanctum Sanctorum,Vibranium (kg),2418.27,6.5,False
2023-05-04T12:00:00,Sanctum Sanctorum,Arc Reactor Cores,697.58,7.8,False
2023-05-04T12:00:00,Sanctum Sanctorum,Pym Particles,710.34,7.15,False
2023-05-04T12:00:00,Sanctum Sanctorum,Clean Water (L),2399.14,7.8,False
2023-05-04T12:00:00,Sanctum Sanctorum,Medical Kits,728.21,5.85,False
2023-05-04T12:00:00,Avengers Compound,Vibranium (kg),2418.01,6.5,False
2023-05-04T12:00:00,Avengers Compound,Arc Reactor Cores,704.6,7.8,False
2023-05-04T12:00:00,Avengers Compound,Pym Particles,705.83,7.15,False
2023-05-04T12:00:00,Avengers Compound,Clean Water (L),2398.23,7.8,False
2023-05-04T12:00:00,Avengers Compound,Medical Kits,733.71,5.85,False
2023-05-04T13:00:00,New Asgard,Vibranium (kg),2419.52,6.45,False
2023-05-04T13:00:00,New Asgard,Arc Reactor Cores,698.21,7.74,False
2023-05-04T13:00:00,New Asgard,Pym Particles,705.44,7.09,False
2023-05-04T13:00:00,New Asgard,Clean Water (L),2399.21,7.74,False
2023-05-04T13:00:00,New Asgard,Medical Kits,727.5,5.8,False
2023-05-04T13:00:00,Wakanda,Vibranium (kg),2416.34,6.45,False
2023-05-04T13:00:00,Wakanda,Arc Reactor Cores,696.4,7.74,False
2023-05-04T13:00:00,Wakanda,Pym Particles,704.1,7.09,False
2023-05-04T13:00:00,Wakanda,Clean Water (L),2398.16,7.74,False
2023-05-04T13:00:00,Wakanda,Medical Kits,732.87,5.8,False
2023-05-04T13:00:00,Sokovia,Vibranium (kg),2417.35,6.45,False
2023-05-04T13:00:00,Sokovia,Arc Reactor Cores,700.89,7.74,False
2023-05-04T13:00:00,Sokovia,Pym Particles,708.58,7.09,False
2023-05-04T13:00:00,Sokovia,Clean Water (L),2395.33,7.74,False
2023-05-04T13:00:00,Sokovia,Medical Kits,730.79,5.8,False
2023-05-04T13:00:00,Sanctum Sanctorum,Vibranium (kg),2417.6,6.45,False
2023-05-04T13:00:00,Sanctum Sanctorum,Arc Reactor Cores,696.6,7.74,False
2023-05-04T13:00:00,Sanctum Sanctorum,Pym Particles,707.28,7.09,False
2023-05-04T13:00:00,Sanctum Sanctorum,Clean Water (L),2397.55,7.74,False
2023-05-04T13:00:00,Sanctum Sanctorum,Medical Kits,727.22,5.8,False
2023-05-04T13:00:00,Avengers Compound,Vibranium (kg),2416.18,6.45,False
2023-05-04T13:00:00,Avengers Compound,Arc Reactor Cores,702.36,7.74,False
2023-05-04T13:00:00,Avengers Compound,Pym Particles,703.7,7.09,False
2023-05-04T13:00:00,Avengers Compound,Clean Water (L),2396.23,7.74,False
2023-05-04T13:00:00,Avengers Compound,Medical Kits,732.3,5.8,False
2023-05-04T14:00:00,New Asgard,Vibranium (kg),2418.95,6.3,False
2023-05-04T14:00:00,New Asgard,Arc Reactor Cores,696.94,7.56,False
2023-05-04T14:00:00,New Asgard,Pym Particles,703.92,6.93,False
2023-05-04T14:00:00,New Asgard,Clean Water (L),2396.95,7.56,False
2023-05-04T14:00:00,New Asgard,Medical Kits,725.76,5.67,False
2023-05-04T14:00:00,Wakanda,Vibranium (kg),2415.43,6.3,False
2023-05-04T14:00:00,Wakanda,Arc Reactor Cores,695.89,7.56,False
2023-05-04T14:00:00,Wakanda,Pym Particles,703.37,6.93,False
2023-05-04T14:00:00,Wakanda,Clean Water (L),2396.06,7.56,False
2023-05-04T14:00:00,Wakanda,Medical Kits,731.9,5.67,False
2023-05-04T14:00:00,Sokovia,Vibranium (kg),2416.03,6.3,False
2023-05-04T14:00:00,Sokovia,Arc Reactor Cores,698.45,7.56,False
2023-05-04T14:00:00,Sokovia,Pym Particles,706.58,6.93,False
2023-05-04T14:00:00,Sokovia,Clean Water (L),2392.68,7.56,False
2023-05-04T14:00:00,Sokovia,Medical Kits,730.97,5.67,False
2023-05-04T14:00:00,Sanctum Sanctorum,Vibranium (kg),2416.19,6.3,False
2023-05-04T14:00:00,Sanctum Sanctorum,Arc Reactor Cores,696.02,7.56,False
