timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-03-01T19:03:19.836081+00:00,Avengers Compound,Clean Water (L),2441.99,5.88,False
2026-03-01T19:03:19.836081+00:00,Avengers Compound,Medical Kits,407.26,16.555,False
2026-03-01T19:03:19.836081+00:00,Avengers Compound,Pym Particles,225.39,2.72,False
2026-03-01T19:03:19.836081+00:00,Avengers Compound,Vibranium (kg),223.77,2.26,False
2026-03-01T19:03:19.836081+00:00,New Asgard,Arc Reactor Cores,469.14,4.72,False
2026-03-01T19:03:19.836081+00:00,New Asgard,Clean Water (L),2160.42,5.2,False
2026-03-01T19:03:19.836081+00:00,New Asgard,Medical Kits,424.95,4.84,False
2026-03-01T19:03:19.836081+00:00,New Asgard,Pym Particles,264.21,3.19,False
2026-03-01T19:03:19.836081+00:00,New Asgard,Vibranium (kg),203.34,2.01,False
2026-03-01T19:03:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,567.89,5.71,False
2026-03-01T19:03:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2654.7,6.38,False
2026-03-01T19:03:19.836081+00:00,Sanctum Sanctorum,Medical Kits,425.37,4.85,False
2026-03-01T19:03:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.94,3.31,False
2026-03-01T19:03:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.85,1.84,False
2026-03-01T19:03:19.836081+00:00,Sokovia,Arc Reactor Cores,489.76,20.56,False
2026-03-01T19:03:19.836081+00:00,Sokovia,Clean Water (L),1318.48,5.69,False
2026-03-01T19:03:19.836081+00:00,Sokovia,Medical Kits,437.98,13.62,False
2026-03-01T19:03:19.836081+00:00,Sokovia,Pym Particles,257.62,9.54,False
2026-03-01T19:03:19.836081+00:00,Sokovia,Vibranium (kg),0.0,4.1,False
2026-03-01T19:03:19.836081+00:00,Wakanda,Arc Reactor Cores,471.58,4.77,False
2026-03-01T19:03:19.836081+00:00,Wakanda,Clean Water (L),2589.71,6.23,False
2026-03-01T19:03:19.836081+00:00,Wakanda,Medical Kits,405.92,4.58,False
2026-03-01T19:03:19.836081+00:00,Wakanda,Pym Particles,244.31,2.94,False
2026-03-01T19:03:19.836081+00:00,Wakanda,Vibranium (kg),225.3,2.17,False
2026-03-01T19:08:19.836081+00:00,Avengers Compound,Arc Reactor Cores,495.38,12.625,False
2026-03-01T19:08:19.836081+00:00,Avengers Compound,Clean Water (L),2441.49,5.88,False
2026-03-01T19:08:19.836081+00:00,Avengers Compound,Medical Kits,404.91,16.555,False
2026-03-01T19:08:19.836081+00:00,Avengers Compound,Pym Particles,224.56,2.72,False
2026-03-01T19:08:19.836081+00:00,Avengers Compound,Vibranium (kg),223.04,2.26,False
2026-03-01T19:08:19.836081+00:00,New Asgard,Arc Reactor Cores,468.0,4.72,False
2026-03-01T19:08:19.836081+00:00,New Asgard,Clean Water (L),2160.65,5.2,False
2026-03-01T19:08:19.836081+00:00,New Asgard,Medical Kits,425.01,4.84,False
2026-03-01T19:08:19.836081+00:00,New Asgard,Pym Particles,264.83,3.19,False
2026-03-01T19:08:19.836081+00:00,New Asgard,Vibranium (kg),203.64,2.01,False
2026-03-01T19:08:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,567.7,5.71,False
2026-03-01T19:08:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2654.8,6.38,False
2026-03-01T19:08:19.836081+00:00,Sanctum Sanctorum,Medical Kits,424.55,4.85,False
2026-03-01T19:08:19.836081+00:00,Sanctum Sanctorum,Pym Particles,272.94,3.31,False
2026-03-01T19:08:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.78,1.84,False
2026-03-01T19:08:19.836081+00:00,Sokovia,Arc Reactor Cores,488.0,20.56,False
2026-03-01T19:08:19.836081+00:00,Sokovia,Clean Water (L),1318.48,5.69,False
2026-03-01T19:08:19.836081+00:00,Sokovia,Medical Kits,437.41,13.62,False
2026-03-01T19:08:19.836081+00:00,Sokovia,Pym Particles,256.87,9.54,False
2026-03-01T19:08:19.836081+00:00,Sokovia,Vibranium (kg),0.0,4.1,False
2026-03-01T19:08:19.836081+00:00,Wakanda,Arc Reactor Cores,471.85,4.77,False
2026-03-01T19:08:19.836081+00:00,Wakanda,Clean Water (L),2589.36,6.23,False
2026-03-01T19:08:19.836081+00:00,Wakanda,Medical Kits,404.71,4.58,False
2026-03-01T19:08:19.836081+00:00,Wakanda,Pym Particles,243.65,2.94,False
2026-03-01T19:08:19.836081+00:00,Wakanda,Vibranium (kg),225.66,2.17,False
2026-03-01T19:13:19.836081+00:00,Avengers Compound,Arc Reactor Cores,494.77,12.625,False
2026-03-01T19:13:19.836081+00:00,Avengers Compound,Clean Water (L),2441.62,5.88,False
2026-03-01T19:13:19.836081+00:00,Avengers Compound,Medical Kits,405.42,4.9665,False
2026-03-01T19:13:19.836081+00:00,Avengers Compound,Pym Particles,223.59,2.72,False
2026-03-01T19:13:19.836081+00:00,Avengers Compound,Vibranium (kg),222.58,2.26,False
2026-03-01T19:13:19.836081+00:00,New Asgard,Arc Reactor Cores,467.25,4.72,False
2026-03-01T19:13:19.836081+00:00,New Asgard,Clean Water (L),2159.82,5.2,False
2026-03-01T19:13:19.836081+00:00,New Asgard,Medical Kits,425.36,4.84,False
2026-03-01T19:13:19.836081+00:00,New Asgard,Pym Particles,263.85,3.19,False
2026-03-01T19:13:19.836081+00:00,New Asgard,Vibranium (kg),202.61,2.01,False
2026-03-01T19:13:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,567.3,5.71,False
2026-03-01T19:13:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2654.13,6.38,False
2026-03-01T19:13:19.836081+00:00,Sanctum Sanctorum,Medical Kits,425.09,4.85,False
2026-03-01T19:13:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.42,3.31,False
2026-03-01T19:13:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),183.77,1.84,False
2026-03-01T19:13:19.836081+00:00,Sokovia,Arc Reactor Cores,485.81,20.56,False
2026-03-01T19:13:19.836081+00:00,Sokovia,Clean Water (L),1317.31,5.69,False
2026-03-01T19:13:19.836081+00:00,Sokovia,Medical Kits,435.82,13.62,False
2026-03-01T19:13:19.836081+00:00,Sokovia,Pym Particles,255.56,9.54,False
2026-03-01T19:13:19.836081+00:00,Sokovia,Vibranium (kg),0.0,4.1,False
2026-03-01T19:13:19.836081+00:00,Wakanda,Arc Reactor Cores,471.94,4.77,False
2026-03-01T19:13:19.836081+00:00,Wakanda,Clean Water (L),2589.33,6.23,False
2026-03-01T19:13:19.836081+00:00,Wakanda,Medical Kits,404.22,4.58,False
2026-03-01T19:13:19.836081+00:00,Wakanda,Pym Particles,243.0,2.94,False
2026-03-01T19:13:19.836081+00:00,Wakanda,Vibranium (kg),226.05,2.17,False
2026-03-01T19:18:19.836081+00:00,Avengers Compound,Arc Reactor Cores,494.17,12.625,False
2026-03-01T19:18:19.836081+00:00,Avengers Compound,Clean Water (L),2441.39,5.88,False
2026-03-01T19:18:19.836081+00:00,Avengers Compound,Medical Kits,404.15,4.9665,False
2026-03-01T19:18:19.836081+00:00,Avengers Compound,Pym Particles,223.85,2.72,False
2026-03-01T19:18:19.836081+00:00,Avengers Compound,Vibranium (kg),222.11,2.26,False
2026-03-01T19:18:19.836081+00:00,New Asgard,Arc Reactor Cores,465.92,4.72,False
2026-03-01T19:18:19.836081+00:00,New Asgard,Clean Water (L),2158.59,5.2,False
2026-03-01T19:18:19.836081+00:00,New Asgard,Medical Kits,424.39,4.84,False
2026-03-01T19:18:19.836081+00:00,New Asgard,Pym Particles,263.75,3.19,False
2026-03-01T19:18:19.836081+00:00,New Asgard,Vibranium (kg),203.04,2.01,False
2026-03-01T19:18:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,566.89,5.71,False
2026-03-01T19:18:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2653.09,6.38,False
2026-03-01T19:18:19.836081+00:00,Sanctum Sanctorum,Medical Kits,425.36,4.85,False
2026-03-01T19:18:19.836081+00:00,Sanctum Sanctorum,Pym Particles,274.02,3.31,False
2026-03-01T19:18:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),183.83,1.84,False
2026-03-01T19:18:19.836081+00:00,Sokovia,Arc Reactor Cores,483.37,20.56,False
2026-03-01T19:18:19.836081+00:00,Sokovia,Clean Water (L),1317.29,5.69,False
2026-03-01T19:18:19.836081+00:00,Sokovia,Medical Kits,433.7,13.62,False
2026-03-01T19:18:19.836081+00:00,Sokovia,Pym Particles,253.84,9.54,False
2026-03-01T19:18:19.836081+00:00,Sokovia,Vibranium (kg),0.0,4.1,False
2026-03-01T19:18:19.836081+00:00,Wakanda,Arc Reactor Cores,470.69,4.77,False
2026-03-01T19:18:19.836081+00:00,Wakanda,Clean Water (L),2587.98,6.23,False
2026-03-01T19:18:19.836081+00:00,Wakanda,Medical Kits,403.05,4.58,False
2026-03-01T19:18:19.836081+00:00,Wakanda,Pym Particles,241.76,2.94,False
2026-03-01T19:18:19.836081+00:00,Wakanda,Vibranium (kg),225.24,2.17,False
2026-03-01T19:23:19.836081+00:00,Avengers Compound,Arc Reactor Cores,493.88,12.625,False
2026-03-01T19:23:19.836081+00:00,Avengers Compound,Clean Water (L),2441.79,5.88,False
2026-03-01T19:23:19.836081+00:00,Avengers Compound,Medical Kits,403.32,4.9665,False
2026-03-01T19:23:19.836081+00:00,Avengers Compound,Pym Particles,224.35,2.72,False
2026-03-01T19:23:19.836081+00:00,Avengers Compound,Vibranium (kg),222.43,2.26,False
2026-03-01T19:23:19.836081+00:00,New Asgard,Arc Reactor Cores,466.48,4.72,False
2026-03-01T19:23:19.836081+00:00,New Asgard,Clean Water (L),2158.45,5.2,False
2026-03-01T19:23:19.836081+00:00,New Asgard,Medical Kits,423.41,4.84,False
2026-03-01T19:23:19.836081+00:00,New Asgard,Pym Particles,263.56,3.19,False
2026-03-01T19:23:19.836081+00:00,New Asgard,Vibranium (kg),202.13,2.01,False
2026-03-01T19:23:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,567.24,5.71,False
2026-03-01T19:23:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2652.8,6.38,False
2026-03-01T19:23:19.836081+00:00,Sanctum Sanctorum,Medical Kits,425.78,4.85,False
2026-03-01T19:23:19.836081+00:00,Sanctum Sanctorum,Pym Particles,274.53,3.31,False
2026-03-01T19:23:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.35,1.84,False
2026-03-01T19:23:19.836081+00:00,Sokovia,Arc Reactor Cores,482.21,20.56,False
2026-03-01T19:23:19.836081+00:00,Sokovia,Clean Water (L),1315.98,5.69,False
2026-03-01T19:23:19.836081+00:00,Sokovia,Medical Kits,433.39,13.62,False
2026-03-01T19:23:19.836081+00:00,Sokovia,Pym Particles,252.59,9.54,False
2026-03-01T19:23:19.836081+00:00,Sokovia,Vibranium (kg),0.6,4.1,False
2026-03-01T19:23:19.836081+00:00,Wakanda,Arc Reactor Cores,470.05,4.77,False
2026-03-01T19:23:19.836081+00:00,Wakanda,Clean Water (L),2587.46,6.23,False
2026-03-01T19:23:19.836081+00:00,Wakanda,Medical Kits,403.0,4.58,False
2026-03-01T19:23:19.836081+00:00,Wakanda,Pym Particles,241.68,2.94,False
2026-03-01T19:23:19.836081+00:00,Wakanda,Vibranium (kg),225.52,2.17,False
